trade_date,bar_ts,nav,margin_by_future,cash,pnl,pnl_future,pnl_call,pnl_put,pnl_option,cash_future,cash_call,cash_put,cash_option,nav_future,nav_call,nav_put,nav_option,capital_used,capital_future,capital_call,capital_put,capital_option,future_ts_code,call_ts_code,put_ts_code,fee,fee_future,fee_call,fee_put,fee_option,slippage,name
2025-01-06,2025-01-06T14:00:00.000000,1000068.502830657,4234.0406673360685,992016.9621633205,-5.063059532608833,17.43694046739116,97.5,-120.0,-22.5,-2983.6530191140646,0.0,0.0,0.0,7.476058242213329,97.5,-120.0,-22.5,,4234.0406673360685,1297.5,2520.0,3817.5,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,9.960882225177832,9.960882225177832,0.0,0.0,0.0,1.9919772473100932,mtm
2025-01-06,2025-01-06T14:15:00.000000,1000075.5423521408,4238.749316504246,992049.2930356362,7.039521483862728,37.03952148386272,60.0,-90.0,-30.0,32.33087231568365,0.0,0.0,0.0,37.03952148386119,60.0,-90.0,-30.0,,4238.749316504246,1357.5,2430.0,3787.5,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,1.5309804399232798e-12,1.5309804399232798e-12,0.0,0.0,0.0,3.0622671065568937e-13,mtm
2025-01-06,2025-01-06T14:30:00.000000,1000045.4312107443,2836.118720881459,993384.3124898627,-25.467186522559814,-62.9671865225598,-82.5,120.0,37.5,1335.0194542263866,0.0,0.0,0.0,-67.61114139640047,-82.5,120.0,37.5,,2836.118720881459,1275.0,2550.0,3825.0,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,4.643954873840668,4.643954873840668,0.0,0.0,0.0,0.9288838631545946,mtm
2025-01-06,2025-01-06T14:45:00.000000,1000033.2359674136,4231.818073809437,991991.417893604,-7.548529197116586,7.451470802883414,-7.5,-7.5,-15.0,-1392.8945962586388,0.0,0.0,0.0,2.8047566693392163,-7.5,-7.5,-15.0,,4231.818073809437,1267.5,2542.5,3810.0,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,4.646714133544197,4.646714133544197,0.0,0.0,0.0,0.9292499017184439,mtm
2025-01-06,2025-01-06T15:00:00.000000,1000097.2162066717,4229.039831902004,991975.6763747695,63.980239258070704,-18.519760741929296,7.5,75.0,82.5,-15.741518834497334,0.0,0.0,0.0,-18.51976074193019,7.5,75.0,82.5,,4229.039831902004,1275.0,2617.5,3892.5,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,8.936670695958161e-13,8.936670695958161e-13,0.0,0.0,0.0,1.7871554236485973e-13,mtm
2025-01-06,2025-01-06T21:00:00.000000,1001934.1627149975,3778.0404469270557,992988.6222680704,1863.9283915933888,588.9283915933889,1275.0,0.0,1275.0,1012.9458933008436,0.0,0.0,0.0,561.9465083258951,1275.0,0.0,1275.0,,3778.0404469270557,2550.0,2617.5,5167.5,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,26.981883267493846,26.981883267493846,0.0,0.0,0.0,5.396916345133586,mtm
2025-01-06,2025-01-06T21:15:00.000000,1000713.3576321481,2218.4365295046623,994594.9211026432,-1215.6298218617803,51.870178138219565,-202.5,-1065.0,-1267.5,1606.2988345729239,0.0,0.0,0.0,46.69491715053043,-202.5,-1065.0,-1267.5,,2218.4365295046623,2347.5,1552.5,3900.0,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,5.175260987689132,5.175260987689132,0.0,0.0,0.0,1.0349487026669402,mtm
2025-01-06,2025-01-06T21:30:00.000000,1000733.2865269408,1820.872158505964,995027.4143684346,21.23598955605135,36.235989556051344,-157.5,142.5,-15.0,432.4932657913314,0.0,0.0,0.0,34.92889479263319,-157.5,142.5,-15.0,,1820.872158505964,2190.0,1695.0,3885.0,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,1.3070947634181571,1.3070947634181571,0.0,0.0,0.0,0.2613928134023723,mtm
2025-01-06,2025-01-06T21:45:00.000000,1000793.0783050479,1805.9157131491343,995139.6625918986,59.79177810714492,97.29177810714492,-480.0,442.5,-37.5,112.24822346397318,0.0,0.0,0.0,97.29177810714336,-480.0,442.5,-37.5,,1805.9157131491343,1710.0,2137.5,3847.5,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,1.5651621761147981e-12,1.5651621761147981e-12,0.0,0.0,0.0,3.130637415969246e-13,mtm
2025-01-06,2025-01-06T22:00:00.000000,1000814.4146785662,1263.8130872502436,995673.1015913157,31.569222227535004,1.5692222275350034,22.5,7.5,30.0,533.4389994171207,0.0,0.0,0.0,-8.6636264817699,22.5,7.5,30.0,,1263.8130872502436,1732.5,2145.0,3877.5,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,10.232848709304903,10.232848709304903,0.0,0.0,0.0,2.0463651053510583,mtm
2025-01-06,2025-01-06T22:15:00.000000,1000816.6108668153,1264.0161468157628,995675.0947199994,2.1961882491803735,2.1961882491803717,22.5,-22.5,0.0,1.9931286836611743,0.0,0.0,0.0,2.1961882491803717,22.5,-22.5,0.0,,1264.0161468157628,1755.0,2122.5,3877.5,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-06,2025-01-06T22:30:00.000000,1000872.3832900809,1257.6312346045595,995639.7520554762,55.77242326557291,-41.72757673442706,-225.0,322.5,97.5,-35.34266452322379,0.0,0.0,0.0,-41.72757673442709,-225.0,322.5,97.5,,1257.6312346045595,1530.0,2445.0,3975.0,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,2.8609251467859304e-14,2.8609251467859304e-14,0.0,0.0,0.0,5.722422535827124e-15,mtm
2025-01-06,2025-01-06T22:45:00.000000,1000919.1007287868,2333.4652383269254,994558.1354904596,50.30381175081964,-2.196188249180357,-7.5,60.0,52.5,-1081.6165650165478,0.0,0.0,0.0,-5.78256129418204,-7.5,60.0,52.5,,2333.4652383269254,1522.5,2505.0,4027.5,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,3.5863730450016833,3.5863730450016833,0.0,0.0,0.0,0.717202888711296,mtm
2025-01-06,2025-01-06T23:00:00.000000,1000822.7281040851,2342.401021430154,994610.3270826547,-96.37262470171834,61.12737529828168,142.5,-300.0,-157.5,52.19159219505322,0.0,0.0,0.0,61.12737529828168,142.5,-300.0,-157.5,,2342.401021430154,1665.0,2205.0,3870.0,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-06,2025-01-06T23:15:00.000000,1000887.1849995923,1264.7132334370608,995714.971766155,68.06368764914083,30.56368764914084,120.0,-82.5,37.5,1104.6446835002905,0.0,0.0,0.0,26.956895507197483,120.0,-82.5,37.5,,1264.7132334370608,1785.0,2122.5,3907.5,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,3.6067921419433544,3.6067921419433544,0.0,0.0,0.0,0.7214305714456527,mtm
2025-01-06,2025-01-06T23:30:00.000000,1000901.6468820841,1268.2608131831764,995733.3860689007,14.4618824917967,21.961882491796707,165.0,-172.5,-7.5,18.414302745679002,0.0,0.0,0.0,21.96188249179462,165.0,-172.5,-7.5,,1268.2608131831764,1950.0,1950.0,3900.0,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,2.090098916773808e-12,2.090098916773808e-12,0.0,0.0,0.0,4.179779855563332e-13,mtm
2025-01-06,2025-01-06T23:45:00.000000,1000903.8314867917,271.7666232070678,996717.0648635845,7.3133411278673535,-7.686658872132649,-45.0,60.0,15.0,983.6787946837782,0.0,0.0,0.0,-12.815395292330486,-45.0,60.0,15.0,,271.7666232070678,1905.0,2010.0,3915.0,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,5.128736420197837,5.128736420197837,0.0,0.0,0.0,1.025849869026107,mtm
2025-01-07,2025-01-07T00:00:00.000000,1000898.272825902,1254.3681777915453,995728.9046481103,-0.47112810294215046,-0.47112810294215046,0.0,0.0,0.0,-988.1602154742246,0.0,0.0,0.0,-5.558660889747129,0.0,0.0,0.0,,1254.3681777915453,1905.0,2010.0,3915.0,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,5.087532786804979,5.087532786804979,0.0,0.0,0.0,1.017404816879483,mtm
2025-01-07,2025-01-07T00:15:00.000000,1000902.5764745062,915.8699624079686,996071.706512098,5.433856483477143,5.4338564834771415,30.0,-30.0,0.0,342.8018639877287,0.0,0.0,0.0,4.303648604151983,30.0,-30.0,0.0,,915.8699624079686,1935.0,1980.0,3915.0,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,1.1302078793251593,1.1302078793251593,0.0,0.0,0.0,0.22606418228332895,mtm
2025-01-07,2025-01-07T00:30:00.000000,1000881.4963863834,85.10068573988265,996903.8957006433,-17.741140103577997,4.758859896422003,30.0,-52.5,-22.5,832.1891885453432,0.0,0.0,0.0,1.4199118772572823,30.0,-52.5,-22.5,,85.10068573988265,1965.0,1927.5,3892.5,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,3.3389480191647203,3.3389480191647203,0.0,0.0,0.0,0.6678563894715697,mtm
2025-01-07,2025-01-07T00:45:00.000000,1000922.3470508098,1285.739568703413,995699.1074821061,44.85272040379053,-0.14727959620947195,37.5,7.5,45.0,-1204.788218537184,0.0,0.0,0.0,-4.149335573653782,37.5,7.5,45.0,,1285.739568703413,2002.5,1935.0,3937.5,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,4.00205597744431,4.00205597744431,0.0,0.0,0.0,0.8004912446133581,mtm
2025-01-07,2025-01-07T01:00:00.000000,1000901.380610878,1826.236192634619,995160.1444182431,-19.163116243625367,3.3368837563746334,-37.5,15.0,-22.5,-538.9630638629695,0.0,0.0,0.0,1.5335600682366128,-37.5,15.0,-22.5,,1826.236192634619,1965.0,1950.0,3915.0,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,1.8033236881380206,1.8033236881380206,0.0,0.0,0.0,0.3607008077085323,mtm
2025-01-07,2025-01-07T01:15:00.000000,1000886.6680324423,1085.9838142945457,995893.1842181477,-12.24148191723279,-4.741481917232791,45.0,-52.5,-7.5,733.0397999044513,0.0,0.0,0.0,-7.2125784356220946,45.0,-52.5,-7.5,,1085.9838142945457,2010.0,1897.5,3907.5,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,2.471096518389303,2.471096518389303,0.0,0.0,0.0,0.49416988668921313,mtm
2025-01-07,2025-01-07T01:30:00.000000,1000894.5332321684,1824.3397895270032,995162.6934426414,10.332275848354783,10.33227584835479,-90.0,90.0,0.0,-730.4907755063391,0.0,0.0,0.0,7.865199726118366,-90.0,90.0,0.0,,1824.3397895270032,1920.0,1987.5,3907.5,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,2.467076122236424,2.467076122236424,0.0,0.0,0.0,0.49346457090413626,mtm
2025-01-07,2025-01-07T01:45:00.000000,1000848.0593984859,514.9865688669621,996470.5728296189,-38.678024110356276,6.3219758896437215,-52.5,7.5,-45.0,1307.8793869775875,0.0,0.0,0.0,-1.473833682453714,-52.5,7.5,-45.0,,514.9865688669621,1867.5,1995.0,3862.5,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,7.795809572097435,7.795809572097435,0.0,0.0,0.0,1.5590060138175537,mtm
2025-01-07,2025-01-07T02:00:00.000000,1000816.9338039435,1254.5312097876188,995729.9025941557,-28.66111524867544,1.338884751324561,-15.0,-15.0,-30.0,-740.6702354630811,0.0,0.0,0.0,-1.125594542424396,-15.0,-15.0,-30.0,,1254.5312097876188,1852.5,1980.0,3832.5,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,2.464479293748957,2.464479293748957,0.0,0.0,0.0,0.49284657409259647,mtm
2025-01-07,2025-01-07T02:15:00.000000,1000773.3965270235,715.4920837899392,996270.4044432334,-41.73968610991372,3.2603138900862847,15.0,-60.0,-45.0,540.5018490776904,0.0,0.0,0.0,1.4627230800108106,15.0,-60.0,-45.0,,715.4920837899392,1867.5,1920.0,3787.5,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,1.797590810075474,1.797590810075474,0.0,0.0,0.0,0.35955411742685245,mtm
2025-01-07,2025-01-07T02:30:00.000000,1000745.7507423887,84.9791922235765,996895.771550165,-24.978786317325557,-2.4787863173255555,-52.5,30.0,-22.5,625.3671069315448,0.0,0.0,0.0,-5.145784634817928,-52.5,30.0,-22.5,,84.9791922235765,1815.0,1950.0,3765.0,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,2.6669983174923724,2.6669983174923724,0.0,0.0,0.0,0.5334530087994462,mtm
2025-01-07,2025-01-07T09:15:00.000000,1000681.3604145584,1254.2051457952255,995722.1552687632,-59.926360201895264,0.07363979810473598,-22.5,-37.5,-60.0,-1173.6162814018198,0.0,0.0,0.0,-4.39032783017089,-22.5,-37.5,-60.0,,1254.2051457952255,1792.5,1912.5,3705.0,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,4.463967628275626,4.463967628275626,0.0,0.0,0.0,0.8927042552295212,mtm
2025-01-07,2025-01-07T09:30:00.000000,1000717.8810423386,1255.1833377719142,995727.6977045666,36.520627780171296,6.52062778017129,60.0,-30.0,30.0,5.542435803481693,0.0,0.0,0.0,6.52062778017047,60.0,-30.0,30.0,,1255.1833377719142,1852.5,1882.5,3735.0,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,8.20652335420391e-13,8.20652335420391e-13,0.0,0.0,0.0,1.6411405567856028e-13,mtm
2025-01-07,2025-01-07T09:45:00.000000,1000738.190206872,85.13382033523887,996903.0563865367,24.780941670258855,9.780941670258855,75.0,-60.0,15.0,1175.3586819700104,0.0,0.0,0.0,5.309164533334958,75.0,-60.0,15.0,,85.13382033523887,1927.5,1822.5,3750.0,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,4.471777136923897,4.471777136923897,0.0,0.0,0.0,0.8944448718722401,mtm
2025-01-07,2025-01-07T10:00:00.000000,1000740.5529099744,1825.0509406923588,995158.001969282,8.162758182942625,0.6627581829426238,-52.5,60.0,7.5,-1745.0544172546547,0.0,0.0,0.0,-5.1372968975346724,-52.5,60.0,7.5,,1825.0509406923588,1875.0,1882.5,3757.5,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,5.800055080477296,5.800055080477296,0.0,0.0,0.0,1.1601270287986922,mtm
2025-01-07,2025-01-07T10:15:00.000000,1000720.4185777658,285.116324806159,996692.8022529597,-15.0,-0.0,-22.5,7.5,-15.0,1534.8002836776031,0.0,0.0,0.0,-5.134332208596693,-22.5,7.5,-15.0,,285.116324806159,1852.5,1890.0,3742.5,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,5.134332208596693,5.134332208596693,0.0,0.0,0.0,1.0267637653431168,mtm
2025-01-07,2025-01-07T10:45:00.000000,1000742.9925386388,85.01828391040041,996892.9742547284,23.24058401357204,0.7405840135720393,-30.0,52.5,22.5,200.1720017687141,0.0,0.0,0.0,0.07396087295549758,-30.0,52.5,22.5,,85.01828391040041,1822.5,1942.5,3765.0,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,0.6666231406165417,0.6666231406165417,0.0,0.0,0.0,0.13331129699354446,mtm
2025-01-07,2025-01-07T11:00:00.000000,1000755.3243134626,715.4492689532732,996259.8750445094,15.0,-0.0,37.5,-22.5,15.0,-633.099210219085,0.0,0.0,0.0,-2.6682251762122458,37.5,-22.5,15.0,,715.4492689532732,1860.0,1920.0,3780.0,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,2.6682251762122458,2.6682251762122458,0.0,0.0,0.0,0.5335916760745834,mtm
2025-01-07,2025-01-07T11:15:00.000000,1000738.9901210818,315.04847918056424,996658.9416419014,-15.0,0.0,-22.5,7.5,-15.0,399.066597391954,0.0,0.0,0.0,-1.33419238075491,-22.5,7.5,-15.0,,315.04847918056424,1837.5,1927.5,3765.0,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,1.33419238075491,1.33419238075491,0.0,0.0,0.0,0.26686516266711957,mtm
2025-01-07,2025-01-07T11:30:00.000000,1000753.8686814068,515.3882744589021,996458.480406948,15.545876623664729,0.54587662366473,30.0,-15.0,15.0,-200.46123495333708,0.0,0.0,0.0,-0.12143967499927966,30.0,-15.0,15.0,,515.3882744589021,1867.5,1912.5,3780.0,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,0.6673162986640097,0.6673162986640097,0.0,0.0,0.0,0.13344991474133336,mtm
2025-01-07,2025-01-07T13:45:00.000000,1000882.0984895462,1833.3477042880775,995148.7507852582,136.06661701589474,16.06661701589473,345.0,-225.0,120.0,-1309.729621689787,0.0,0.0,0.0,8.229808139388226,345.0,-225.0,120.0,,1833.3477042880775,2212.5,1687.5,3900.0,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,7.836808876506506,7.836808876506506,0.0,0.0,0.0,1.567518527154093,mtm
2025-01-07,2025-01-07T14:00:00.000000,1000894.3399714634,1833.0031170895938,995153.8368543739,12.241481917232523,4.741481917232524,-15.0,22.5,7.5,5.0860691157156515,0.0,0.0,0.0,4.741481917232028,-15.0,22.5,7.5,,1833.0031170895938,2197.5,1710.0,3907.5,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,4.957255678450512e-13,4.957255678450512e-13,0.0,0.0,0.0,9.9135200049049e-14,mtm
2025-01-07,2025-01-07T14:15:00.000000,1000912.8740437945,1835.4811577844766,995132.3928860101,18.534072331071442,-18.965927668928558,82.5,-45.0,37.5,-21.44396836381295,0.0,0.0,0.0,-18.965927668930156,82.5,-45.0,37.5,,1835.4811577844766,2280.0,1665.0,3945.0,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,1.5987810855211392e-12,1.5987810855211392e-12,0.0,0.0,0.0,3.1978819592383647e-13,mtm
2025-01-07,2025-01-07T14:30:00.000000,1000902.6155257117,1835.1369973194214,995137.4785283924,-10.25851808276662,4.741481917233378,-15.0,0.0,-15.0,5.08564238228828,0.0,0.0,0.0,4.741481917233069,-15.0,0.0,-15.0,,1835.1369973194214,2265.0,1665.0,3930.0,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,3.093834788359118e-13,3.093834788359118e-13,0.0,0.0,0.0,6.187050871633806e-14,mtm
2025-01-07,2025-01-07T14:45:00.000000,1000908.161947353,1831.6883515691839,995161.473595784,5.546421641343599,20.546421641343603,-97.5,82.5,-15.0,23.995067391581067,0.0,0.0,0.0,20.546421641343493,-97.5,82.5,-15.0,,1831.6883515691839,2167.5,1747.5,3915.0,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,1.0936740188483009e-13,1.0936740188483009e-13,0.0,0.0,0.0,2.1875667943747125e-14,mtm
2025-01-07,2025-01-07T15:00:00.000000,1000928.6789835186,1833.477312696368,995150.2016708225,20.517036165533554,-9.482963834466446,52.5,-22.5,30.0,-11.271924961651237,0.0,0.0,0.0,-9.482963834467071,52.5,-22.5,30.0,,1833.477312696368,2220.0,1725.0,3945.0,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,6.246470092008405e-13,6.246470092008405e-13,0.0,0.0,0.0,1.2491691014912662e-13,mtm
2025-01-07,2025-01-07T21:00:00.000000,1000864.2095645497,3639.224115178743,993279.9854493712,-58.478276979203784,-58.478276979203784,0.0,0.0,0.0,-1870.2162214512664,0.0,0.0,0.0,-64.46941896889147,0.0,0.0,0.0,,3639.224115178743,2220.0,1725.0,3945.0,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,5.991141989687695,5.991141989687695,0.0,0.0,0.0,1.1983482327608825,mtm
2025-01-07,2025-01-07T21:15:00.000000,1001052.323413001,3637.2459967184545,993297.5774162827,188.113848451249,15.613848451248998,337.5,-165.0,172.5,17.59196691153744,0.0,0.0,0.0,15.613848451248998,337.5,-165.0,172.5,,3637.2459967184545,2557.5,1560.0,4117.5,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-07,2025-01-07T21:30:00.000000,1001008.462200855,2666.545446880109,994261.9167539751,-40.6227696902498,-3.1227696902498,-37.5,0.0,-37.5,964.3393376923187,0.0,0.0,0.0,-6.3612121460268005,-37.5,0.0,-37.5,,2666.545446880109,2520.0,1560.0,4080.0,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,3.2384424557770006,3.2384424557770006,0.0,0.0,0.0,0.6476237287826421,mtm
2025-01-07,2025-01-07T21:45:00.000000,1001035.9006705626,3052.337587729317,993888.5630828335,28.733086886418796,13.733086886418794,-22.5,37.5,15.0,-373.35367114162136,0.0,0.0,0.0,12.43846970758657,-22.5,37.5,15.0,,3052.337587729317,2497.5,1597.5,4095.0,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,1.2946171788322247,1.2946171788322247,0.0,0.0,0.0,0.2589493306994615,mtm
2025-01-07,2025-01-07T22:00:00.000000,1001035.5916357891,1831.8081122678393,995078.7835235215,3.774545944892452,-26.225454055107548,82.5,-52.5,30.0,1190.2204406879637,0.0,0.0,0.0,-30.30903477351407,82.5,-52.5,30.0,,1831.8081122678393,2580.0,1545.0,4125.0,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,4.083580718406525,4.083580718406525,0.0,0.0,0.0,0.8166344802333274,mtm
2025-01-07,2025-01-07T22:15:00.000000,1001031.5766166298,3825.547962870266,993103.5286537599,2.644572455054316,25.14457245505431,-120.0,97.5,-22.5,-1975.2548697616792,0.0,0.0,0.0,18.48498084074747,-120.0,97.5,-22.5,,3825.547962870266,2460.0,1642.5,4102.5,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,6.6595916143068425,6.6595916143068425,0.0,0.0,0.0,1.3320515280133725,mtm
2025-01-07,2025-01-07T22:30:00.000000,1001000.9642713559,1829.2148189297516,995076.7494524266,-23.947126454844202,-16.447126454844202,15.0,-22.5,-7.5,1973.2207986665808,0.0,0.0,0.0,-23.112345273933613,15.0,-22.5,-7.5,,1829.2148189297516,2475.0,1620.0,4095.0,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,6.665218819089411,6.665218819089411,0.0,0.0,0.0,1.3329104727699825,mtm
2025-01-07,2025-01-07T22:45:00.000000,1001061.3219502481,1827.6704785782135,995086.1514716703,60.35767889220337,7.857678892203368,0.0,52.5,52.5,9.402019243740552,0.0,0.0,0.0,7.857678892202513,0.0,52.5,52.5,,1827.6704785782135,2475.0,1672.5,4147.5,AG2502.SHF,AG2502C7700.SHF,AG2502P7700.SHF,8.554009663097606e-13,8.554009663097606e-13,0.0,0.0,0.0,1.7109730299214891e-13,mtm
