bar_ts,trade_date,nav,capital_used,capital_usage,return_rate,future_close,iv_avg,pnl_future,pnl_option,pnl_total,name
2025-01-06T09:15:00.000000,2025-01-06,999993.9809010891,1256.729673271888,0.0012567372376976267,0.0,7687.0,0.4,0.0,0.0,0.0,open
2025-01-06T09:30:00.000000,2025-01-06,1000037.89109231,1256.3148974995363,0.0012562672961594515,0.00004391045552210038,7686.0,0.4,-1.0898087792121776,45.0,43.91019122078782,mtm
2025-01-06T09:45:00.000000,2025-01-06,1000018.4031957387,1254.6423570679915,0.0012546192680640239,0.00002442244165057339,7675.0,0.4,-13.077705350545864,37.5,24.42229464945413,mtm
2025-01-06T10:00:00.000000,2025-01-06,1000040.6458728297,1252.2285232557551,0.0012521776274031515,0.000046665252623201425,7661.0,0.4,-28.33502825951601,75.0,46.66497174048398,mtm
2025-01-06T10:15:00.000000,2025-01-06,1000038.7235781803,1254.4408459757103,0.0012543922714185192,0.00004474294640344212,7673.0,0.4,-15.257322908970462,60.0,44.742677091029535,mtm
2025-01-06T10:45:00.000000,2025-01-06,1000019.493004518,1254.931308968243,0.0012549068470634037,0.00002551225698965709,7676.0,0.4,-11.987896571333899,37.5,25.512103428666094,mtm
2025-01-06T11:00:00.000000,2025-01-06,1000016.3522396348,1255.3341676810073,0.0012553136404915412,0.00002237147320172106,7680.0,0.4,-7.62866145448344,30.0,22.37133854551655,mtm
2025-01-06T11:15:00.000000,2025-01-06,1000060.2624308557,1255.421771959809,0.001255346121750947,0.00006628192872404348,7679.0,0.4,-8.71847023369557,75.0,66.28152976630443,mtm
2025-01-06T11:30:00.000000,2025-01-06,1000029.0439606219,1254.1138706477627,0.0012540774472717673,0.000035063270582114114,7671.0,0.4,-17.43694046739319,52.5,35.063059532606815,mtm
2025-01-06T13:45:00.000000,2025-01-06,1000083.5267724147,1242.9115899797905,0.0012428077822570066,0.00008954641031411192,7604.0,0.4,-90.45412867461438,180.0,89.54587132538558,mtm
2025-01-06T14:00:00.000000,2025-01-06,1000068.502830657,4234.0406673360685,0.004233750643432697,0.00007452237812533014,7620.0,0.4,-73.01718820722323,157.5,84.48281179277674,mtm
2025-01-06T14:15:00.000000,2025-01-06,1000075.5423521408,4238.749316504246,0.004238429135597961,0.00008156194198094546,7630.0,0.4,-35.97766672336051,127.5,91.52233327663947,mtm
2025-01-06T14:30:00.000000,2025-01-06,1000045.4312107443,2836.118720881459,0.0028359898784276233,0.00005145061934141992,7613.0,0.4,-98.94485324592031,165.0,66.05514675407966,mtm
2025-01-06T14:45:00.000000,2025-01-06,1000033.2359674136,4231.818073809437,0.0042316774299162715,0.00003925530260606713,7616.0,0.4,-91.4933824430369,150.0,58.50661755696307,mtm
2025-01-06T15:00:00.000000,2025-01-06,1000097.2162066717,4229.039831902004,0.004228628740656415,0.00010323592696970252,7611.0,0.4,-110.0131431849662,232.5,122.48685681503378,mtm
2025-01-06T21:00:00.000000,2025-01-06,1001934.1627149975,3778.0404469270557,0.0037707472082691403,0.0019401934921248198,7770.0,0.4,478.9152484084227,1507.5,1986.4152484084225,mtm
2025-01-06T21:15:00.000000,2025-01-06,1000713.3576321481,2218.4365295046623,0.002216855118986167,0.0007193810610846008,7754.0,0.4,530.7854265466423,240.0,770.7854265466422,mtm
2025-01-06T21:30:00.000000,2025-01-06,1000733.2865269408,1820.872158505964,0.001819537915867001,0.0007393100758319449,7735.0,0.4,567.0214161026936,225.0,792.0214161026935,mtm
2025-01-06T21:45:00.000000,2025-01-06,1000793.0783050479,1805.9157131491343,0.0018044846155487499,0.0007991022138340576,7673.0,0.4,664.3131942098385,187.5,851.8131942098385,mtm
2025-01-06T22:00:00.000000,2025-01-06,1000814.4146785662,1263.8130872502436,0.0012627846568898044,0.0008204387157788595,7672.0,0.4,665.8824164373734,217.5,883.3824164373734,mtm
2025-01-06T22:15:00.000000,2025-01-06,1000816.6108668153,1264.0161468157628,0.0012629847797200212,0.0008226349172471004,7674.0,0.4,668.0786046865538,217.5,885.5786046865538,mtm
2025-01-06T22:30:00.000000,2025-01-06,1000872.3832900809,1257.6312346045595,0.0012565350544196828,0.0008784076762144988,7636.0,0.4,626.3510279521267,315.0,941.3510279521267,mtm
2025-01-06T22:45:00.000000,2025-01-06,1000919.1007287868,2333.4652383269254,0.002331322518101501,0.0009251253961188866,7634.0,0.4,624.1548397029463,367.5,991.6548397029463,mtm
2025-01-06T23:00:00.000000,2025-01-06,1000822.7281040851,2342.401021430154,0.0023404754465033944,0.0008287521913372675,7664.0,0.4,685.282215001228,210.0,895.282215001228,mtm
2025-01-06T23:15:00.000000,2025-01-06,1000887.1849995923,1264.7132334370608,0.0012635921933974766,0.0008932094748193009,7679.0,0.4,715.8459026503689,247.5,963.3459026503688,mtm
2025-01-06T23:30:00.000000,2025-01-06,1000901.6468820841,1268.2608131831764,0.0012671183199008062,0.0009076714443592149,7699.0,0.4,737.8077851421656,240.0,977.8077851421655,mtm
2025-01-06T23:45:00.000000,2025-01-06,1000903.8314867917,271.7666232070678,0.0002715212137847173,0.0009098560622162744,7692.0,0.4,730.121126270033,255.0,985.1211262700328,mtm
2025-01-07T00:00:00.000000,2025-01-07,1000898.272825902,1254.3681777915453,0.001253242424177639,0.0009042973678681232,7694.0,0.4195406733453273,729.6499981670908,255.0,984.6499981670906,mtm
2025-01-07T00:15:00.000000,2025-01-07,1000902.5764745062,915.8699624079686,0.0009150440651616173,0.0009086010423764446,7699.0,0.4195406733453273,735.0838546505679,255.0,990.0838546505678,mtm
2025-01-07T00:30:00.000000,2025-01-07,1000881.4963863834,85.10068573988265,0.00008502573586097161,0.0008875208273699808,7705.0,0.4195406733453273,739.8427145469899,232.5,972.3427145469898,mtm
2025-01-07T00:45:00.000000,2025-01-07,1000922.3470508098,1285.739568703413,0.001284554763405782,0.00092837173768201,7707.0,0.4195406733453273,739.6954349507804,277.5,1017.1954349507803,mtm
2025-01-07T01:00:00.000000,2025-01-07,1000901.380610878,1826.236192634619,0.0018245915411966125,0.0009074051715503018,7704.0,0.4195406733453273,743.032318707155,255.0,998.0323187071549,mtm
2025-01-07T01:15:00.000000,2025-01-07,1000886.6680324423,1085.9838142945457,0.0010850217601852852,0.0008926925045575906,7707.0,0.4195406733453273,738.2908367899222,247.5,985.7908367899221,mtm
2025-01-07T01:30:00.000000,2025-01-07,1000894.5332321684,1824.3397895270032,0.0018227093154717308,0.0009005577516254526,7696.0,0.4195406733453273,748.623112638277,247.5,996.1231126382769,mtm
2025-01-07T01:45:00.000000,2025-01-07,1000848.0593984859,514.9865688669621,0.0005145501997340848,0.000854083638210712,7692.0,0.4195406733453273,754.9450885279207,202.5,957.4450885279206,mtm
2025-01-07T02:00:00.000000,2025-01-07,1000816.9338039435,1254.5312097876188,0.0012535071774009141,0.0008229578563190287,7695.0,0.4195406733453273,756.2839732792453,172.5,928.7839732792452,mtm
2025-01-07T02:15:00.000000,2025-01-07,1000773.3965270235,715.4920837899392,0.0007149391523324922,0.0007794203173423497,7698.0,0.4195406733453273,759.5442871693316,127.5,887.0442871693315,mtm
2025-01-07T02:30:00.000000,2025-01-07,1000745.7507423887,84.9791922235765,0.00008491586615335207,0.0007517743663036924,7694.0,0.4195406733453273,757.065500852006,105.0,862.0655008520059,mtm
2025-01-07T09:15:00.000000,2025-01-07,1000681.3604145584,1254.2051457952255,0.001253351161927947,0.0006873836508993758,7693.0,0.4195406733453273,757.1391406501108,45.0,802.1391406501107,mtm
