bar_ts,trade_date,nav,capital_used,capital_usage,return_rate,name
2025-03-07T15:00:00.000000,2025-03-07,996219.2607002814,3270.9745136552765,0.0032833881482636474,-0.0037629934934121367,mtm
2025-03-10T15:00:00.000000,2025-03-10,995899.6397169357,4412.802193649314,0.004430970770210906,-0.004082620170215323,mtm
2025-03-11T15:00:00.000000,2025-03-11,995437.9928544112,1300.0878402394103,0.0013060460315678908,-0.004544275256125996,mtm
2025-03-12T15:00:00.000000,2025-03-12,995415.9060595352,1486.8914177888526,0.0014937388570320097,-0.004566362444437533,mtm
2025-03-13T15:00:00.000000,2025-03-13,995028.244396376,1905.813139925223,0.0019153357210290704,-0.004954031013073346,mtm
2025-03-14T15:00:00.000000,2025-03-14,996518.3830292454,1924.0361030085862,0.0019307582637460691,-0.003463865836136115,mtm
2025-03-17T15:00:00.000000,2025-03-17,996068.2103481184,13018.567764070323,0.013069956082144646,-0.003914046536258042,mtm
2025-03-18T15:00:00.000000,2025-03-18,995774.7737275542,8757.484678568671,0.008794644039621689,-0.0042074883838537636,mtm
2025-03-19T15:00:00.000000,2025-03-19,995580.7407709789,13887.56358543944,0.013949208754967373,-0.004401524796767919,mtm
2025-03-20T15:00:00.000000,2025-03-20,995247.104949825,0.0,0.0,-0.004735166561027793,close
2025-03-20T15:00:00.000000,2025-03-20,995236.6131573737,2136.162735370153,0.0021463868060412365,-0.004745658540370901,open
2025-03-21T15:00:00.000000,2025-03-21,994962.5270100792,1149.1273139112018,0.00115494531976435,-0.005019749570003951,mtm
2025-03-24T15:00:00.000000,2025-03-24,994555.8020305815,4445.75095237919,0.004470086990898161,-0.005426481794556071,mtm
2025-03-25T15:00:00.000000,2025-03-25,994110.3881338495,1320.6928714841054,0.0013285173228732865,-0.005871903625514041,mtm
2025-03-26T15:00:00.000000,2025-03-26,994434.2882165993,397.25221738654864,0.0003994755833479693,-0.005547997773082458,mtm
2025-03-27T15:00:00.000000,2025-03-27,993931.7699344209,2082.2004908836775,0.002094912904354652,-0.006050525006695895,mtm
2025-03-28T15:00:00.000000,2025-03-28,994633.3614568952,5377.184903973705,0.005406198014610571,-0.005348920986664396,mtm
2025-03-31T15:00:00.000000,2025-03-31,994543.0302111146,7726.558638182524,0.007768953583177175,-0.0054392538415293235,mtm
2025-04-01T15:00:00.000000,2025-04-01,994781.7560854916,5352.764876897342,0.00538084343038286,-0.005200523714691707,mtm
2025-04-02T15:00:00.000000,2025-04-02,994560.6176666064,5338.912698554604,0.005368111911650515,-0.005421666072749409,mtm
2025-04-03T15:00:00.000000,2025-04-03,994305.3909113894,5254.223180525215,0.00528431529040504,-0.005676897374359835,mtm
2025-04-07T15:00:00.000000,2025-04-07,1004044.6717227967,16783.411566329138,0.01671580163612761,0.004062556924348648,mtm
2025-04-08T15:00:00.000000,2025-04-08,1003302.975801252,12390.15621136091,0.012349366552477288,0.003320847790860837,mtm
2025-04-09T15:00:00.000000,2025-04-09,1003640.9231969031,14920.338566562077,0.01486621183105631,0.003658801206420703,mtm
2025-04-10T15:00:00.000000,2025-04-10,1003553.4361992279,12910.407165820983,0.012864693298960492,0.003571312650326286,mtm
2025-04-11T15:00:00.000000,2025-04-11,1003811.6621724258,12070.47407130463,0.012024640205097829,0.003829543223342835,mtm
2025-04-14T15:00:00.000000,2025-04-14,1003981.7355000885,10032.517495783679,0.00999272909161682,0.003999619580547842,mtm
2025-04-15T15:00:00.000000,2025-04-15,1003216.070821662,7410.122836244443,0.007386367754431351,0.0032339412632191866,mtm
2025-04-16T15:00:00.000000,2025-04-16,1003186.6844532422,5466.643787149991,0.005449278655576879,0.0032045543713354885,mtm
2025-04-17T15:00:00.000000,2025-04-17,1002828.6106177226,1362.3392685713031,0.0013584966106343227,0.0028464741573916985,mtm
2025-04-18T15:00:00.000000,2025-04-18,1002257.9403162572,7555.263900691492,0.007538242997912762,0.0022757936904889142,mtm
2025-04-21T15:00:00.000000,2025-04-21,1002218.751671203,0.0,0.0,0.0022366043473611708,close
2025-04-21T15:00:00.000000,2025-04-21,1002210.4551368734,1188.4602988505026,0.00118583905482027,0.002228307665244289,open
2025-04-22T15:00:00.000000,2025-04-22,1002518.8406583495,2268.9457605497346,0.0022632450070062806,0.002536698680038807,mtm
2025-04-23T15:00:00.000000,2025-04-23,1002034.2564555914,968.490437012726,0.0009665242787591743,0.0020521058453082386,mtm
2025-04-24T15:00:00.000000,2025-04-24,1002019.3425530414,1657.9880644111756,0.00165464676578677,0.0020371916770944853,mtm
2025-04-25T15:00:00.000000,2025-04-25,1001603.5726112127,2281.7377712407697,0.002278084697014614,0.0016214143290922411,mtm
2025-04-28T15:00:00.000000,2025-04-28,1001044.1882786858,2201.679123488059,0.002199382554004821,0.0010620200321664885,mtm
2025-04-29T15:00:00.000000,2025-04-29,1001083.6904595926,1099.8920192307191,0.0010987013670413152,0.001101522916731712,mtm
2025-04-30T15:00:00.000000,2025-04-30,1001905.800824284,2185.8946673780097,0.0021817367117543777,0.0019236479258009087,mtm
2025-05-06T15:00:00.000000,2025-05-06,999002.912568462,1094.2999368557978,0.0010953921385897913,-0.0009792920396143323,mtm
2025-05-07T15:00:00.000000,2025-05-07,998767.4611182264,2056.7004475344675,0.002059238539100756,-0.0012147476839826643,mtm
2025-05-08T15:00:00.000000,2025-05-08,998962.4504993291,1997.895703456383,0.001999970772132365,-0.001019754829504227,mtm
2025-05-09T15:00:00.000000,2025-05-09,998248.5585780686,2373.2459707309717,0.00237740986484517,-0.0017336594674308703,mtm
2025-05-12T15:00:00.000000,2025-05-12,998271.471697455,1328.091566059728,0.0013303911848762428,-0.001710745939889513,mtm
2025-05-13T15:00:00.000000,2025-05-13,997919.9515463245,1315.0210702651802,0.0013177620792404164,-0.002062272352702288,mtm
2025-05-14T15:00:00.000000,2025-05-14,997427.2347138269,1331.5248231883945,0.0013349593602889978,-0.002554997962040395,mtm
2025-05-15T15:00:00.000000,2025-05-15,997827.5945831058,4466.614014038765,0.0044763384359047765,-0.0021546309610898096,mtm
2025-05-16T15:00:00.000000,2025-05-16,997215.4998958512,7483.986476494069,0.007504883826289999,-0.002766736551680804,mtm
2025-05-19T15:00:00.000000,2025-05-19,996729.0920331192,10187.148133999757,0.01022057870631638,-0.003253153078870641,mtm
2025-05-20T15:00:00.000000,2025-05-20,996326.4265227849,5150.0776656735925,0.0051690666116802194,-0.00365582576194734,mtm
2025-05-21T15:00:00.000000,2025-05-21,996705.6934887794,0.0,0.0,-0.003276552040012315,close
2025-05-21T15:00:00.000000,2025-05-21,996687.6485343263,4443.736335898172,0.0044585044697131385,-0.0032945973159028696,open
2025-05-22T15:00:00.000000,2025-05-22,996567.1227908552,1179.816242490419,0.001183880358391094,-0.003415125206317482,mtm
2025-05-23T15:00:00.000000,2025-05-23,995957.3110216461,1188.982941646552,0.001193809140701926,-0.004024947838197068,mtm
2025-05-26T15:00:00.000000,2025-05-26,995325.5565241536,1249.8372539620289,0.0012557069852869784,-0.0046567135892292555,mtm
2025-05-27T15:00:00.000000,2025-05-27,995041.0005235376,1274.1184206676144,0.0012804682621090399,-0.00494127465868488,mtm
2025-05-28T15:00:00.000000,2025-05-28,994915.3556593686,4520.108829451035,0.00454320943358582,-0.00506692176098511,mtm
2025-05-29T15:00:00.000000,2025-05-29,994972.6791664095,1516.6722209234988,0.0015243355447650787,-0.005009597232831786,mtm
2025-05-30T15:00:00.000000,2025-05-30,994913.306194917,1299.8161476216303,0.0013064617183509441,-0.005068971261944166,mtm
2025-06-03T15:00:00.000000,2025-06-03,995547.542227353,9460.215294785146,0.009502524885571682,-0.004434723931764584,mtm
2025-06-04T15:00:00.000000,2025-06-04,995281.2829358398,5980.314980905919,0.006008668186008112,-0.004700987966195225,mtm
2025-06-05T15:00:00.000000,2025-06-05,995196.354229123,5321.867898112499,0.005347555661249188,-0.00478591818576013,mtm
2025-06-06T15:00:00.000000,2025-06-06,998189.3875260022,13849.546346861454,0.013874667993803613,-0.0017928315735202816,mtm
2025-06-09T15:00:00.000000,2025-06-09,997990.9257785254,14147.145457707938,0.014175625341154133,-0.0019912968562265654,mtm
2025-06-10T15:00:00.000000,2025-06-10,997604.713580603,15825.190680088828,0.01586318755781441,-0.0023775159338059737,mtm
2025-06-11T15:00:00.000000,2025-06-11,997558.6190345951,16521.477081671812,0.016561911015976948,-0.0024236113009031834,mtm
2025-06-12T15:00:00.000000,2025-06-12,997683.3379757913,15818.16476024117,0.015854895193834536,-0.002298890138069387,mtm
2025-06-13T15:00:00.000000,2025-06-13,997250.6426516476,15408.016566341972,0.015450495499679702,-0.0027315931698811413,mtm
2025-06-16T15:00:00.000000,2025-06-16,997071.7971410627,17285.44615146402,0.017336210091416844,-0.0029104418662685427,mtm
2025-06-17T15:00:00.000000,2025-06-17,997146.4023810726,18720.060207418403,0.018773632600706396,-0.0028358352973040235,mtm
2025-06-18T15:00:00.000000,2025-06-18,997157.8218909119,19448.707662272278,0.019504141907438148,-0.002824415584047224,mtm
2025-06-19T15:00:00.000000,2025-06-19,997145.1793097002,0.0,0.0,-0.0028370583904632207,close
2025-06-19T15:00:00.000000,2025-06-19,997122.042917283,5679.792725127207,0.005696186104270466,-0.0028601951950124604,open
2025-06-20T15:00:00.000000,2025-06-20,997154.3314659266,2345.1405230546184,0.0023518330603919694,-0.002827906071208086,mtm
2025-06-23T15:00:00.000000,2025-06-23,996508.650103806,1202.9126450639642,0.0012071271483079019,-0.0034735989349495844,mtm
2025-06-24T15:00:00.000000,2025-06-24,996210.2740842412,1208.2593385423954,0.0012128557293319211,-0.0037719802695321825,mtm
2025-06-25T15:00:00.000000,2025-06-25,995703.2185948419,1228.6927456773142,0.0012339949522421673,-0.00427904479118868,mtm
2025-06-26T15:00:00.000000,2025-06-26,995746.1033856852,1334.2952484262978,0.0013399954505365324,-0.004236159236431947,mtm
2025-06-27T15:00:00.000000,2025-06-27,995936.8559632426,1272.6209811622637,0.0012778129191046152,-0.004045403260969693,mtm
2025-06-30T15:00:00.000000,2025-06-30,995547.8861442802,1273.7527908067905,0.0012794490436215855,-0.004434380008711103,mtm
2025-07-01T15:00:00.000000,2025-07-01,995646.8633207454,1291.9307399920547,0.001297579279949845,-0.004335401069150202,mtm
2025-07-02T15:00:00.000000,2025-07-02,995360.6078703689,868.9444382237616,0.0008729946025118656,-0.0046216616186389725,mtm
2025-07-03T15:00:00.000000,2025-07-03,995942.7429352682,1326.1271434551622,0.001331529500929708,-0.0040395161840784954,mtm
2025-07-04T15:00:00.000000,2025-07-04,995253.5274901794,2279.717394775258,0.0022905896154161113,-0.004728743906267652,mtm
2025-07-07T15:00:00.000000,2025-07-07,994804.8712170689,5643.610189916377,0.005673082584539262,-0.005177408171361142,mtm
2025-07-08T15:00:00.000000,2025-07-08,994481.7695594927,2205.8641036676477,0.0022181041133059066,-0.00550051558439657,mtm
2025-07-09T15:00:00.000000,2025-07-09,994195.2690472902,5621.668705593443,0.005654491507468681,-0.00578702120007657,mtm
2025-07-10T15:00:00.000000,2025-07-10,993869.6095049478,2163.547985648533,0.0021768931909752313,-0.006112686543442325,mtm
2025-07-11T15:00:00.000000,2025-07-11,994678.5365735705,5672.386689507153,0.0057027335776714035,-0.005303745065277865,mtm
2025-07-14T15:00:00.000000,2025-07-14,995009.9262485639,11735.697140811722,0.011794552829295113,-0.004972349487189387,mtm
2025-07-15T15:00:00.000000,2025-07-15,994562.1717231438,11997.057140263349,0.01206265176914749,-0.00542011198852943,mtm
2025-07-16T15:00:00.000000,2025-07-16,994100.329924901,14652.905143104344,0.014739865486425594,-0.0058819620136308925,mtm
2025-07-17T15:00:00.000000,2025-07-17,993825.890761445,14276.931357994268,0.01436562630407589,-0.006156406065713771,mtm
2025-07-18T15:00:00.000000,2025-07-18,994132.0966218129,14420.982897021471,0.014506103309636418,-0.005850194750854021,mtm
2025-07-21T15:00:00.000000,2025-07-21,993934.6965565087,0.0,0.0,-0.006047598332475812,close
2025-07-21T15:00:00.000000,2025-07-21,993926.0404483733,1334.582440621187,0.001342738178002801,-0.006056254594803745,open
2025-07-22T15:00:00.000000,2025-07-22,993723.3219106074,1247.8554972126751,0.001255737356363393,-0.006258976743626077,mtm
2025-07-23T15:00:00.000000,2025-07-23,994192.0522464258,3175.74630405598,0.0031942986235709947,-0.005790238058242414,mtm
2025-07-24T15:00:00.000000,2025-07-24,993758.6350591547,6094.610829967786,0.0061328884247682505,-0.0062236629660402665,mtm
2025-07-25T15:00:00.000000,2025-07-25,993522.0685513576,172.45369367608254,0.00017357812084389346,-0.006460233687832773,mtm
2025-07-28T15:00:00.000000,2025-07-28,992651.0475564718,2374.994057869571,0.0023925769924042295,-0.007331270198349005,mtm
2025-07-29T15:00:00.000000,2025-07-29,992083.1608334038,1602.3265715426674,0.001615113162687517,-0.007899167037270227,mtm
2025-07-30T15:00:00.000000,2025-07-30,991948.3556114091,4996.3160967740005,0.005036871192446719,-0.008033974660570986,mtm
2025-07-31T15:00:00.000000,2025-07-31,991959.0037067451,4907.6391098346985,0.004947421306219177,-0.008023326375558804,mtm
2025-08-01T15:00:00.000000,2025-08-01,992394.776023314,11042.544762715346,0.01112716937806203,-0.0075875462965109275,mtm
2025-08-04T15:00:00.000000,2025-08-04,992075.3697583071,11202.962815781479,0.01129245131699095,-0.007906958251150509,mtm
2025-08-05T15:00:00.000000,2025-08-05,991705.1047710627,8848.862656977028,0.008922876986722587,-0.008277229833981825,mtm
2025-08-06T15:00:00.000000,2025-08-06,991647.1786864304,8436.630375150571,0.008507693619746914,-0.008335156950460276,mtm
2025-08-07T15:00:00.000000,2025-08-07,991964.5202964899,5141.3051523135355,0.00518295266324328,-0.008017809687546174,mtm
2025-08-08T15:00:00.000000,2025-08-08,991621.4598761161,1516.4472649576253,0.001529260233181194,-0.008360876218907798,mtm
2025-08-11T15:00:00.000000,2025-08-11,991276.0247993883,1553.9085383938575,0.001567584103235356,-0.008706317448923584,mtm
2025-08-12T15:00:00.000000,2025-08-12,990964.426242312,8509.980129381896,0.008587573785722379,-0.009017921556552677,mtm
2025-08-13T15:00:00.000000,2025-08-13,991338.5730745862,7239.221276755363,0.007302471096532929,-0.008643768059543588,mtm
2025-08-14T15:00:00.000000,2025-08-14,991052.9908673826,2101.6664455676914,0.002120639829489123,-0.008929355353866852,mtm
2025-08-15T15:00:00.000000,2025-08-15,991364.9429390632,4051.5727337081858,0.004086863029165261,-0.008617397725336207,mtm
2025-08-18T15:00:00.000000,2025-08-18,991034.2805088471,8641.843651557858,0.008720024949208314,-0.00894806604569276,mtm
2025-08-19T15:00:00.000000,2025-08-19,990378.1064725564,2915.3132862958305,0.002943636644674369,-0.009604251770512162,mtm
2025-08-20T15:00:00.000000,2025-08-20,991638.4694716502,0.0,0.0,-0.0083438663203792,close
2025-08-20T15:00:00.000000,2025-08-20,991615.9612562325,5816.464625312886,0.005865642398438479,-0.008366374936739196,open
2025-08-21T15:00:00.000000,2025-08-21,991341.1567957657,5854.196834541455,0.005905330162487671,-0.008641184292339843,mtm
2025-08-22T15:00:00.000000,2025-08-22,991483.3561106882,5867.223608659194,0.0059176218869418755,-0.008498982444399283,mtm
2025-08-25T15:00:00.000000,2025-08-25,992146.355257326,5992.000773928522,0.006039432329894937,-0.007835971487656024,mtm
2025-08-26T15:00:00.000000,2025-08-26,991727.6751755064,9342.538195717723,0.009420467361732516,-0.00825465902748812,mtm
2025-08-27T15:00:00.000000,2025-08-27,991348.9072758879,9275.381333433137,0.00935632375781884,-0.008633433674157254,mtm
2025-08-28T15:00:00.000000,2025-08-28,991560.389013451,9318.955513078816,0.009398273283537146,-0.008421948169437532,mtm
2025-08-29T15:00:00.000000,2025-08-29,991558.3977523902,12286.62305093396,0.012391224842414323,-0.008423939465968866,mtm
2025-09-01T15:00:00.000000,2025-09-01,992190.7374061235,12783.07996536025,0.012883692100148964,-0.007791588548272443,mtm
2025-09-02T15:00:00.000000,2025-09-02,993112.8331409075,19820.951068436843,0.01995840795425967,-0.006869476388056017,mtm
2025-09-03T15:00:00.000000,2025-09-03,993190.6332833506,18014.432476321654,0.018137940363743096,-0.006791674859746966,mtm
2025-09-04T15:00:00.000000,2025-09-04,993319.352046477,18981.333907575234,0.01910899437171854,-0.006662953803733496,mtm
2025-09-05T15:00:00.000000,2025-09-05,992951.7221510014,17530.37700331578,0.017654813030929896,-0.007030590247856794,mtm
2025-09-08T15:00:00.000000,2025-09-08,992760.3021053022,19631.775998193294,0.0197749405939793,-0.007222013703350516,mtm
2025-09-09T15:00:00.000000,2025-09-09,992634.834825878,19785.92599761126,0.019932733874972245,-0.00734748321774259,mtm
2025-09-10T15:00:00.000000,2025-09-10,992741.436349422,19929.040182577206,0.020074754062711093,-0.007240879795289423,mtm
2025-09-11T15:00:00.000000,2025-09-11,992651.1980014208,19004.029052615202,0.019144719807801008,-0.007331119750720094,mtm
2025-09-12T15:00:00.000000,2025-09-12,992450.0834213988,20024.0274295327,0.0201763572435818,-0.007532237913226991,mtm
2025-09-15T15:00:00.000000,2025-09-15,992584.9318088357,22125.85386685904,0.0222911442213192,-0.007397387123715071,mtm
2025-09-16T15:00:00.000000,2025-09-16,992722.1020353213,22279.7241868252,0.022443062505757005,-0.007260214453795211,mtm
2025-09-17T15:00:00.000000,2025-09-17,992974.705227198,21943.75278920779,0.022099004812199056,-0.0070076067622592,mtm
2025-09-18T15:00:00.000000,2025-09-18,992040.3918175983,20464.72830860384,0.020628926480613093,-0.007941936814926831,mtm
2025-09-19T15:00:00.000000,2025-09-19,993412.8739036324,0.0,0.0,-0.006569430280658928,close
2025-09-19T15:00:00.000000,2025-09-19,993403.7064648372,1411.4816385643496,0.0014208540086761904,-0.006578597882755166,open
2025-09-22T15:00:00.000000,2025-09-22,995013.0816281317,1396.8515295780799,0.001403852427037867,-0.004969194051414383,mtm
2025-09-23T15:00:00.000000,2025-09-23,995470.4511233588,6776.834146015161,0.0068076698191972505,-0.00451181640899434,mtm
2025-09-24T15:00:00.000000,2025-09-24,995745.5967591299,10519.631336880817,0.010564577308821892,-0.00423666587201188,mtm
2025-09-25T15:00:00.000000,2025-09-25,995277.8358753589,10444.78194744994,0.010494337933551617,-0.004704435088079162,mtm
2025-09-26T15:00:00.000000,2025-09-26,996058.1053102796,10751.243412261234,0.01079379140126784,-0.003924151754099436,mtm
2025-09-29T15:00:00.000000,2025-09-29,997763.4574484074,14498.213701490293,0.014530712257759721,-0.0022187692382727997,mtm
2025-09-30T15:00:00.000000,2025-09-30,996956.8733416918,15349.876824924324,0.015396731027565108,-0.003025367712794713,mtm
2025-10-09T15:00:00.000000,2025-10-09,996817.1705429935,22711.25242976161,0.02278376928177328,-0.0031650730000403193,mtm
2025-10-10T15:00:00.000000,2025-10-10,995926.0982134494,22822.01691399008,0.022915371888465975,-0.004056161202392383,mtm
2025-10-13T15:00:00.000000,2025-10-13,995495.2353960457,24784.075363919936,0.024896227006109065,-0.004487031694821342,mtm
2025-10-14T15:00:00.000000,2025-10-14,995738.4050343307,24816.628396732598,0.024922839443836636,-0.004243857724918421,mtm
2025-10-15T15:00:00.000000,2025-10-15,993844.6748553038,25101.103330751637,0.025256565704702465,-0.006137621637251067,mtm
2025-10-16T15:00:00.000000,2025-10-16,996232.1046323813,26297.324184203175,0.026396784506264356,-0.0037501493325211577,mtm
2025-10-17T15:00:00.000000,2025-10-17,998436.4034839586,26821.58865788349,0.02686359247748965,-0.0015458112154308479,mtm
2025-10-20T15:00:00.000000,2025-10-20,996306.7911464028,24320.087265293652,0.02441023937748099,-0.003675461488097387,mtm
2025-10-21T15:00:00.000000,2025-10-21,995308.2554349297,26323.063113775952,0.026447146369014393,-0.004674014986640107,mtm
2025-10-22T15:00:00.000000,2025-10-22,997503.0566161636,0.0,0.0,-0.002479174709076548,close
2025-10-22T15:00:00.000000,2025-10-22,997493.923139148,618.2931046714352,0.0006198464876113184,-0.002488308348788104,open
2025-10-23T15:00:00.000000,2025-10-23,996384.9484607142,1238.5182594422483,0.0012430118112036906,-0.0035973027815577874,mtm
2025-10-24T15:00:00.000000,2025-10-24,995455.4501070095,3216.7926188539345,0.0032314782329115137,-0.0045268176925590264,mtm
2025-10-27T15:00:00.000000,2025-10-27,995210.1351593124,1406.287767037791,0.0014130561148401825,-0.004772137010088939,mtm
2025-10-28T15:00:00.000000,2025-10-28,994798.7112601028,1339.9885078502905,0.001346994615778039,-0.005183568238055436,mtm
2025-10-29T15:00:00.000000,2025-10-29,994379.8206503586,5897.556276779869,0.005930888936304706,-0.005602466309562293,mtm
2025-10-30T15:00:00.000000,2025-10-30,993770.3408830405,3073.6666841902315,0.003092934612497134,-0.006211956933636853,mtm
2025-10-31T15:00:00.000000,2025-10-31,992670.1278234103,1476.6203610489413,0.0014875237197745337,-0.007312189591530793,mtm
2025-11-03T15:00:00.000000,2025-11-03,991609.6897269683,3016.7258776971184,0.0030422513101175416,-0.008372646577719078,mtm
2025-11-04T15:00:00.000000,2025-11-04,991735.5574625413,2913.20382922834,0.002937480467759042,-0.008246776600044803,mtm
2025-11-05T15:00:00.000000,2025-11-05,990951.5031576436,5593.881853326761,0.0056449602584001226,-0.009030844871421917,mtm
2025-11-06T15:00:00.000000,2025-11-06,990582.5599066361,1681.2587873299583,0.001697242466582916,-0.009399794694472052,mtm
2025-11-07T15:00:00.000000,2025-11-07,990435.8573618801,2845.658334380521,0.0028731374305855624,-0.00954649985246292,mtm
2025-11-10T15:00:00.000000,2025-11-10,990804.9202742525,2847.845918125013,0.0028742751068865664,-0.00917743036591634,mtm
2025-11-11T15:00:00.000000,2025-11-11,992347.4756738053,15378.055408100461,0.01549664385215344,-0.0076348474885878925,mtm
2025-11-12T15:00:00.000000,2025-11-12,992886.196083507,15804.434590439032,0.01591766977200456,-0.007096117482576991,mtm
2025-11-13T15:00:00.000000,2025-11-13,994762.6478574749,19813.35581656429,0.019917671676995916,-0.005219632283086306,mtm
2025-11-14T15:00:00.000000,2025-11-14,994652.3513557459,24674.00467598674,0.024806661988337142,-0.005329930749543688,mtm
2025-11-17T15:00:00.000000,2025-11-17,994193.5708891441,19992.99265724937,0.02010975854467546,-0.005788719388472252,mtm
2025-11-18T15:00:00.000000,2025-11-18,993824.1816116641,18328.567365919098,0.018442464678406233,-0.00615811524594001,mtm
2025-11-19T15:00:00.000000,2025-11-19,993711.2951564121,0.0,0.0,-0.0062710037120558,close
2025-11-19T15:00:00.000000,2025-11-19,993678.1642933924,7764.633905867196,0.007814032938309207,-0.006304135165240532,open
2025-11-20T15:00:00.000000,2025-11-20,993454.3730263923,3471.9567467379607,0.00349483261738657,-0.006527930418668837,mtm
2025-11-21T15:00:00.000000,2025-11-21,994124.7070973407,1285.997982276301,0.0012935982508986985,-0.005857584406956939,mtm
