trade_date,bar_ts,nav,margin_by_future,cash,pnl,pnl_future,pnl_call,pnl_put,pnl_option,cash_future,cash_call,cash_put,cash_option,nav_future,nav_call,nav_put,nav_option,capital_used,capital_future,capital_call,capital_put,capital_option,future_ts_code,call_ts_code,put_ts_code,fee,fee_future,fee_call,fee_put,fee_option,slippage,name
2025-10-13,2025-10-13T15:00:00.000000,995495.2353960457,24784.075363919936,948931.1600321262,-427.43102721259675,-6217.431027212597,5917.5,-127.5,5790.0,-8182.921267333498,0.0,0.0,0.0,-6220.862817403641,5917.5,-127.5,5790.0,,24784.075363919936,21427.5,352.5,21780.0,AG2511.SHF,AG2511C10000.SHF,AG2511P10000.SHF,3.4317901910445743,3.4317901910445743,0.0,0.0,0.0,0.6864266808773896,mtm
2025-10-14,2025-10-14T15:00:00.000000,995738.4050343307,24816.628396732598,948826.7766375984,243.24227311874859,-71.75772688125141,232.5,82.5,315.0,-104.3833945277351,0.0,0.0,0.0,-71.83036171507268,232.5,82.5,315.0,,24816.628396732598,21660.0,435.0,22095.0,AG2511.SHF,AG2511C10000.SHF,AG2511P10000.SHF,0.07263483382127364,0.07263483382127364,0.0,0.0,0.0,0.014528419606224823,mtm
2025-10-15,2025-10-15T15:00:00.000000,993844.6748553038,25101.103330751637,942306.0715245527,-1891.544548756725,-6234.044548756725,4477.5,-135.0,4342.5,-6520.705113045845,0.0,0.0,0.0,-6236.230179026806,4477.5,-135.0,4342.5,,25101.103330751637,26137.5,300.0,26437.5,AG2511.SHF,AG2511C10000.SHF,AG2511P10000.SHF,2.1856302700808574,2.1856302700808574,0.0,0.0,0.0,0.4370823457813763,mtm
2025-10-16,2025-10-16T15:00:00.000000,996232.1046323813,26297.324184203175,940392.2804481786,2391.07698650736,-713.9230134926403,3142.5,-37.5,3105.0,-1913.7910763740683,0.0,0.0,0.0,-717.5702229225307,3142.5,-37.5,3105.0,,26297.324184203175,29280.0,262.5,29542.5,AG2511.SHF,AG2511C10000.SHF,AG2511P10000.SHF,3.6472094298904176,3.6472094298904176,0.0,0.0,0.0,0.729514837461658,mtm
2025-10-17,2025-10-17T15:00:00.000000,998436.4034839586,26821.58865788349,936552.3148260756,2204.38875998334,-3315.61124001666,5557.5,-37.5,5520.0,-3839.9656221031305,0.0,0.0,0.0,-3315.7011484228146,5557.5,-37.5,5520.0,,26821.58865788349,34837.5,225.0,35062.5,AG2511.SHF,AG2511C10000.SHF,AG2511P10000.SHF,0.08990840615472412,0.08990840615472412,0.0,0.0,0.0,0.01798347957889167,mtm
2025-10-20,2025-10-20T15:00:00.000000,996306.7911464028,24320.087265293652,946374.2038811097,-2124.9190234753296,7325.08097652467,-9337.5,-112.5,-9450.0,9821.889055034131,0.0,0.0,0.0,7320.387662444292,-9337.5,-112.5,-9450.0,,24320.087265293652,25500.0,112.5,25612.5,AG2511.SHF,AG2511C10000.SHF,AG2511P10000.SHF,4.693314080378299,4.693314080378299,0.0,0.0,0.0,0.938568959180289,mtm
2025-10-21,2025-10-21T15:00:00.000000,995308.2554349297,26323.063113775952,943425.1923211543,-992.3127729369537,-939.8127729369537,0.0,-52.5,-52.5,-2949.011559955364,0.0,0.0,0.0,-946.0357114730647,0.0,-52.5,-52.5,,26323.063113775952,25500.0,60.0,25560.0,AG2511.SHF,AG2511C10000.SHF,AG2511P10000.SHF,6.22293853611101,6.22293853611101,0.0,0.0,0.0,1.2447121784399262,mtm
2025-10-22,2025-10-22T15:00:00.000000,997503.0566161636,0.0,997503.056616164,2290.5666960338067,5920.566696033807,-3637.5,7.5,-3630.0,32158.829295009735,21851.56875,67.46625,21919.035,5835.766181233783,-3648.43125,7.46625,-3640.965,,,,,,AG2511.SHF,AG2511C10000.SHF,AG2511P10000.SHF,95.7655148000237,84.80051480002369,10.93125,0.03375,10.965,16.958407119284153,close
2025-10-22,2025-10-22T15:00:00.000000,997493.923139148,618.2931046714352,982730.6300344771,0.0,0.0,0.0,0.0,0.0,-620.3540816870067,-7083.54,-7068.5325,-14152.0725,-2.060977015571451,-3.54,-3.5325,-7.0725,14763.293104671435,618.2931046714352,7080.0,7065.0,14145.0,AG2512.SHF,AG2512C11400.SHF,AG2512P11400.SHF,9.13347701557145,2.060977015571451,3.54,3.5325,7.0725,0.41223662677705,open
2025-10-23,2025-10-23T15:00:00.000000,996384.9484607142,1238.5182594422483,982081.4302012725,-1102.7735070913268,-22.773507091326707,-60.0,-1020.0,-1080.0,-649.1998332046999,0.0,0.0,0.0,-28.97467843388678,-60.0,-1020.0,-1080.0,,1238.5182594422483,7020.0,6045.0,13065.0,AG2512.SHF,AG2512C11400.SHF,AG2512P11400.SHF,6.201171342560073,6.201171342560073,0.0,0.0,0.0,1.240110257485539,mtm
2025-10-24,2025-10-24T15:00:00.000000,995455.4501070095,3216.7926188539345,979991.1574881562,-914.6967365483756,-97.19673654837564,-1387.5,570.0,-817.5,-2090.272713116332,0.0,0.0,0.0,-111.99835370464555,-1387.5,570.0,-817.5,,3216.7926188539345,5632.5,6615.0,12247.5,AG2512.SHF,AG2512C11400.SHF,AG2512P11400.SHF,14.801617156269916,14.801617156269916,0.0,0.0,0.0,2.9606194932038665,mtm
2025-10-27,2025-10-27T15:00:00.000000,995210.1351593124,1406.287767037791,981668.8473922752,-229.84385720543108,-117.34385720543108,202.5,-315.0,-112.5,1677.6899041190577,0.0,0.0,0.0,-132.81494769708593,202.5,-315.0,-112.5,,1406.287767037791,5835.0,6300.0,12135.0,AG2512.SHF,AG2512C11400.SHF,AG2512P11400.SHF,15.471090491654854,15.471090491654854,0.0,0.0,0.0,3.093908707460288,mtm
