trade_date,bar_ts,nav,pnl,pnl_future,pnl_call,pnl_put,pnl_option,cash,cash_future,cash_call,cash_put,cash_option,future_ts_code,future_pnl,future_notional,call_ts_code,call_pnl,call_notional,put_ts_code,put_pnl,put_notional,option_pnl,option_notional,fee,fee_future,fee_call,fee_put,fee_option,slippage,name
2025-01-24,2025-01-24T15:00:00.000000,998719.6374639514,-160.60690366360905,199.39309633639095,127.5,-487.5,-360.0,964167.715426336,0.0,0.0,0.0,0.0,AG2503.SHF,199.39309633639095,27662.231525668238,AG2503C7900.SHF,127.5,1912.5,AG2503P7900.SHF,-487.5,3982.5,-360.0,5895.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-01-27,2025-01-27T15:00:00.000000,998924.5630913987,204.92562744735778,-327.5743725526423,-382.5,915.0,532.5,964372.6410537834,0.0,0.0,0.0,0.0,AG2503.SHF,-327.5743725526423,27334.657153115597,AG2503C7900.SHF,-382.5,1530.0,AG2503P7900.SHF,915.0,4897.5,532.5,6427.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-02-05,2025-02-05T15:00:00.000000,999543.6477678856,619.0846764868902,1474.0846764868902,2745.0,-3600.0,-855.0,964991.7257302703,0.0,0.0,0.0,0.0,AG2503.SHF,1474.0846764868902,28808.741829602484,AG2503C7900.SHF,2745.0,4275.0,AG2503P7900.SHF,-3600.0,1297.5,-855.0,5572.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-02-06,2025-02-06T15:00:00.000000,998741.8305345072,-801.8172333784398,-224.3172333784398,-825.0,247.5,-577.5,964189.9084968918,0.0,0.0,0.0,0.0,AG2503.SHF,-224.3172333784398,28584.424596224046,AG2503C7900.SHF,-825.0,3450.0,AG2503P7900.SHF,247.5,1545.0,-577.5,4995.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-02-07,2025-02-07T15:00:00.000000,998757.7393995973,15.908865090104712,53.40886509010472,120.0,-157.5,-37.5,964205.817361982,0.0,0.0,0.0,0.0,AG2503.SHF,53.40886509010472,28637.83346131415,AG2503C7900.SHF,120.0,3570.0,AG2503P7900.SHF,-157.5,1387.5,-37.5,4957.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-02-10,2025-02-10T15:00:00.000000,998678.0423546273,-79.69704496996509,17.802955030034905,-22.5,-75.0,-97.5,964126.120317012,0.0,0.0,0.0,0.0,AG2503.SHF,17.802955030034905,28655.636416344183,AG2503C7900.SHF,-22.5,3547.5,AG2503P7900.SHF,-75.0,1312.5,-97.5,4860.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-02-11,2025-02-11T15:00:00.000000,997696.8315281107,-981.2108265166003,-306.2108265166004,-832.5,157.5,-675.0,963144.9094904953,0.0,0.0,0.0,0.0,AG2503.SHF,-306.2108265166004,28349.425589827584,AG2503C7900.SHF,-832.5,2715.0,AG2503P7900.SHF,157.5,1470.0,-675.0,4185.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-02-12,2025-02-12T15:00:00.000000,997522.2862090566,-174.54531905406282,-32.04531905406283,-315.0,172.5,-142.5,962970.3641714413,0.0,0.0,0.0,0.0,AG2503.SHF,-32.04531905406283,28317.380270773523,AG2503C7900.SHF,-315.0,2400.0,AG2503P7900.SHF,172.5,1642.5,-142.5,4042.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-02-13,2025-02-13T15:00:00.000000,997839.7852154531,317.4990063964608,234.99900639646077,525.0,-442.5,82.5,963287.8631778378,0.0,0.0,0.0,0.0,AG2503.SHF,234.99900639646077,28552.379277169985,AG2503C7900.SHF,525.0,2925.0,AG2503P7900.SHF,-442.5,1200.0,82.5,4125.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-02-14,2025-02-14T15:00:00.000000,1000823.0393738167,2983.254158363585,808.2541583635848,2805.0,-630.0,2175.0,966271.1173362014,0.0,0.0,0.0,0.0,AG2503.SHF,808.2541583635848,29360.633435533568,AG2503C7900.SHF,2805.0,5730.0,AG2503P7900.SHF,-630.0,570.0,2175.0,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-02-17,2025-02-17T15:00:00.000000,997058.497532375,-3764.5418414416754,-854.5418414416755,-3277.5,367.5,-2910.0,962506.5754947597,0.0,0.0,0.0,0.0,AG2503.SHF,-854.5418414416755,28506.091594091893,AG2503C7900.SHF,-3277.5,2452.5,AG2503P7900.SHF,367.5,937.5,-2910.0,3390.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-02-18,2025-02-18T15:00:00.000000,997325.0118107235,266.5142783484049,206.5142783484049,450.0,-390.0,60.0,962773.0897731081,0.0,0.0,0.0,0.0,AG2503.SHF,206.5142783484049,28712.605872440294,AG2503C7900.SHF,450.0,2902.5,AG2503P7900.SHF,-390.0,547.5,60.0,3450.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-02-19,2025-02-19T15:00:00.000000,995487.6513736151,0.0,0.0,0.0,0.0,0.0,995487.6513736151,28898.42706403909,3495.0,337.5,3832.5,AG2503.SHF,0.0,0.0,AG2503C7900.SHF,0.0,0.0,AG2503P7900.SHF,0.0,0.0,0.0,0.0,16.365463532019543,14.449213532019545,1.7475,0.16875,1.91625,2.8901317195765817,close
2025-02-19,2025-02-19T15:00:00.000000,995480.0745465258,0.0,0.0,0.0,0.0,0.0,980326.4203679264,-7856.154178599472,-3862.5,-3435.0,-7297.5,AG2504.SHF,0.0,7856.154178599472,AG2504C8100.SHF,0.0,3862.5,AG2504P8100.SHF,0.0,3435.0,0.0,7297.5,7.576827089299736,3.928077089299736,1.9312500000000001,1.7175,3.64875,0.7855368641731405,open
2025-02-20,2025-02-20T15:00:00.000000,995592.0642820923,111.98973556640794,14.489735566407955,187.5,-90.0,97.5,980438.4101034928,0.0,0.0,0.0,0.0,AG2504.SHF,14.489735566407955,7869.858377301707,AG2504C8100.SHF,187.5,4050.0,AG2504P8100.SHF,-90.0,3345.0,97.5,7395.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-02-21,2025-02-21T15:00:00.000000,995196.0950753931,-395.9692066992239,-43.46920669922387,-465.0,112.5,-352.5,980042.4408967936,0.0,0.0,0.0,0.0,AG2504.SHF,-43.46920669922387,7826.389170602483,AG2504C8100.SHF,-465.0,3585.0,AG2504P8100.SHF,112.5,3457.5,-352.5,7042.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-02-24,2025-02-24T15:00:00.000000,994641.6053398267,-554.489735566408,-14.489735566407955,-450.0,-90.0,-540.0,979487.9511612272,0.0,0.0,0.0,0.0,AG2504.SHF,-14.489735566407955,7811.8994350360745,AG2504C8100.SHF,-450.0,3135.0,AG2504P8100.SHF,-90.0,3367.5,-540.0,6502.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-02-25,2025-02-25T15:00:00.000000,993793.9865738502,-847.6187659765704,-67.61876597657046,-885.0,105.0,-780.0,978640.3323952507,0.0,0.0,0.0,0.0,AG2504.SHF,-67.61876597657046,7744.280669059504,AG2504C8100.SHF,-885.0,2250.0,AG2504P8100.SHF,105.0,3472.5,-780.0,5722.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-02-26,2025-02-26T15:00:00.000000,993752.3305659165,-41.65600793360659,-109.15600793360659,-817.5,885.0,67.5,978598.676387317,0.0,0.0,0.0,0.0,AG2504.SHF,-109.15600793360659,7635.1246611258985,AG2504C8100.SHF,-817.5,1432.5,AG2504P8100.SHF,885.0,4357.5,67.5,5790.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-02-27,2025-02-27T15:00:00.000000,993740.9666364321,-11.363929484375461,-3.8639294843754546,-67.5,60.0,-7.5,978587.3124578326,0.0,0.0,0.0,0.0,AG2504.SHF,-3.8639294843754546,7631.260731641522,AG2504C8100.SHF,-67.5,1365.0,AG2504P8100.SHF,60.0,4417.5,-7.5,5782.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-02-28,2025-02-28T15:00:00.000000,993695.5654649907,-45.40117144141158,-45.40117144141159,-322.5,322.5,0.0,978541.9112863912,0.0,0.0,0.0,0.0,AG2504.SHF,-45.40117144141159,7585.859560200111,AG2504C8100.SHF,-322.5,1042.5,AG2504P8100.SHF,322.5,4740.0,0.0,5782.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-03-03,2025-03-03T15:00:00.000000,993341.3068127212,-354.25865226952703,35.74134773047296,60.0,-450.0,-390.0,978187.6526341217,0.0,0.0,0.0,0.0,AG2504.SHF,35.74134773047296,7621.600907930584,AG2504C8100.SHF,60.0,1102.5,AG2504P8100.SHF,-450.0,4290.0,-390.0,5392.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-03-04,2025-03-04T15:00:00.000000,992975.1739665337,-366.1328461874946,46.36715381250546,142.5,-555.0,-412.5,977821.5197879343,0.0,0.0,0.0,0.0,AG2504.SHF,46.36715381250546,7667.9680617430895,AG2504C8100.SHF,142.5,1245.0,AG2504P8100.SHF,-555.0,3735.0,-412.5,4980.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-03-05,2025-03-05T15:00:00.000000,992805.0071027173,-170.16686381640068,47.33313618359932,300.0,-517.5,-217.5,977651.3529241178,0.0,0.0,0.0,0.0,AG2504.SHF,47.33313618359932,7715.3011979266885,AG2504C8100.SHF,300.0,1545.0,AG2504P8100.SHF,-517.5,3217.5,-217.5,4762.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-03-06,2025-03-06T15:00:00.000000,992776.0918510649,-28.915251652335655,68.58474834766432,435.0,-532.5,-97.5,977622.4376724655,0.0,0.0,0.0,0.0,AG2504.SHF,68.58474834766432,7783.885946274353,AG2504C8100.SHF,435.0,1980.0,AG2504P8100.SHF,-532.5,2685.0,-97.5,4665.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-03-07,2025-03-07T15:00:00.000000,992631.432027354,-144.65982371093864,-9.659823710938637,-142.5,7.5,-135.0,977477.7778487545,0.0,0.0,0.0,0.0,AG2504.SHF,-9.659823710938637,7774.226122563415,AG2504C8100.SHF,-142.5,1837.5,AG2504P8100.SHF,7.5,2692.5,-135.0,4530.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-03-10,2025-03-10T15:00:00.000000,992301.6598863228,-329.7721410312491,7.727858968750909,-90.0,-247.5,-337.5,977148.0057077233,0.0,0.0,0.0,0.0,AG2504.SHF,7.727858968750909,7781.953981532166,AG2504C8100.SHF,-90.0,1747.5,AG2504P8100.SHF,-247.5,2445.0,-337.5,4192.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-03-11,2025-03-11T15:00:00.000000,992016.768979315,-284.8909070078196,-59.89090700781954,-585.0,360.0,-225.0,976863.1148007155,0.0,0.0,0.0,0.0,AG2504.SHF,-59.89090700781954,7722.063074524345,AG2504C8100.SHF,-585.0,1162.5,AG2504P8100.SHF,360.0,2805.0,-225.0,3967.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-03-12,2025-03-12T15:00:00.000000,991986.1496218892,-30.619357425772478,74.3806425742275,502.5,-607.5,-105.0,976832.4954432898,0.0,0.0,0.0,0.0,AG2504.SHF,74.3806425742275,7796.443717098573,AG2504C8100.SHF,502.5,1665.0,AG2504P8100.SHF,-607.5,2197.5,-105.0,3862.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-03-13,2025-03-13T15:00:00.000000,991594.1085641548,-392.04105773436817,57.95894226563182,262.5,-712.5,-450.0,976440.4543855553,0.0,0.0,0.0,0.0,AG2504.SHF,57.95894226563182,7854.402659364206,AG2504C8100.SHF,262.5,1927.5,AG2504P8100.SHF,-712.5,1485.0,-450.0,3412.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-03-14,2025-03-14T15:00:00.000000,993658.3865623932,2064.277998238307,219.27799823830705,2632.5,-787.5,1845.0,978504.7323837937,0.0,0.0,0.0,0.0,AG2504.SHF,219.27799823830705,8073.680657602513,AG2504C8100.SHF,2632.5,4560.0,AG2504P8100.SHF,-787.5,697.5,1845.0,5257.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-03-17,2025-03-17T15:00:00.000000,993185.202985487,-473.1835769062527,-23.18357690625273,-375.0,-75.0,-450.0,978031.5488068875,0.0,0.0,0.0,0.0,AG2504.SHF,-23.18357690625273,8050.497080696259,AG2504C8100.SHF,-375.0,4185.0,AG2504P8100.SHF,-75.0,622.5,-450.0,4807.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-03-18,2025-03-18T15:00:00.000000,993088.1587034245,-97.04428206249818,15.455717937501818,30.0,-142.5,-112.5,977934.504524825,0.0,0.0,0.0,0.0,AG2504.SHF,15.455717937501818,8065.952798633761,AG2504C8100.SHF,30.0,4215.0,AG2504P8100.SHF,-142.5,480.0,-112.5,4695.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-03-19,2025-03-19T15:00:00.000000,992958.954597651,-129.20410577343682,5.795894226563182,15.0,-150.0,-135.0,977805.3004190515,0.0,0.0,0.0,0.0,AG2504.SHF,5.795894226563182,8071.748692860325,AG2504C8100.SHF,15.0,4230.0,AG2504P8100.SHF,-150.0,330.0,-135.0,4560.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-03-20,2025-03-20T15:00:00.000000,989843.5726455343,0.0,0.0,0.0,0.0,0.0,989843.5726455343,8046.79437366962,3735.0,262.5,3997.5,AG2504.SHF,0.0,0.0,AG2504C8100.SHF,0.0,0.0,AG2504P8100.SHF,0.0,0.0,0.0,0.0,6.022147186834809,4.02339718683481,1.8675,0.13125,1.99875,0.8047599133581348,close
2025-03-20,2025-03-20T15:00:00.000000,989833.080853083,0.0,0.0,0.0,0.0,0.0,968849.4959506154,-14241.084902467686,-3765.0,-2977.5,-6742.5,AG2505.SHF,0.0,14241.084902467686,AG2505C8300.SHF,0.0,3765.0,AG2505P8300.SHF,0.0,2977.5,0.0,6742.5,10.491792451233843,7.1205424512338436,1.8825,1.48875,3.37125,1.424250915337329,open
2025-03-21,2025-03-21T15:00:00.000000,989569.8199646027,-263.26088848040354,254.23911151959638,-1350.0,832.5,-517.5,968586.235062135,0.0,0.0,0.0,0.0,AG2505.SHF,254.23911151959638,-13988.270041863429,AG2505C8300.SHF,-1350.0,2415.0,AG2505P8300.SHF,832.5,3810.0,-517.5,6225.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-03-24,2025-03-24T15:00:00.000000,989063.1552486039,-506.6647159988124,-71.6647159988124,52.5,-487.5,-435.0,968079.5703461362,0.0,0.0,0.0,0.0,AG2505.SHF,-71.6647159988124,-14059.934757862242,AG2505C8300.SHF,52.5,2467.5,AG2505P8300.SHF,-487.5,3322.5,-435.0,5790.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-03-25,2025-03-25T15:00:00.000000,988628.1552486039,-435.0,-0.0,-232.5,-202.5,-435.0,967644.5703461362,0.0,0.0,0.0,0.0,AG2505.SHF,-0.0,-14059.934757862242,AG2505C8300.SHF,-232.5,2235.0,AG2505P8300.SHF,-202.5,3120.0,-435.0,5355.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-03-26,2025-03-26T15:00:00.000000,988647.0493392737,18.89409066983353,-191.1059093301664,967.5,-757.5,210.0,967663.464436806,0.0,0.0,0.0,0.0,AG2505.SHF,-191.1059093301664,-14251.040667192407,AG2505C8300.SHF,967.5,3202.5,AG2505P8300.SHF,-757.5,2362.5,210.0,5565.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-03-27,2025-03-27T15:00:00.000000,988141.8115227025,-505.2378165712589,-10.237816571258914,-232.5,-262.5,-495.0,967158.2266202348,0.0,0.0,0.0,0.0,AG2505.SHF,-10.237816571258914,-14261.278483763668,AG2505C8300.SHF,-232.5,2970.0,AG2505P8300.SHF,-262.5,2100.0,-495.0,5070.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-03-28,2025-03-28T15:00:00.000000,988847.9291360397,706.1176133372919,-238.882386662708,1522.5,-577.5,945.0,967864.344233572,0.0,0.0,0.0,0.0,AG2505.SHF,-238.882386662708,-14500.160870426374,AG2505C8300.SHF,1522.5,4492.5,AG2505P8300.SHF,-577.5,1522.5,945.0,6015.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-03-31,2025-03-31T15:00:00.000000,988765.4291360397,-82.5,-0.0,-97.5,15.0,-82.5,967781.844233572,0.0,0.0,0.0,0.0,AG2505.SHF,-0.0,-14500.160870426374,AG2505C8300.SHF,-97.5,4395.0,AG2505P8300.SHF,15.0,1537.5,-82.5,5932.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-04-01,2025-04-01T15:00:00.000000,988667.727054228,-97.70208181175764,134.79791818824236,-645.0,412.5,-232.5,967684.1421517603,0.0,0.0,0.0,0.0,AG2505.SHF,134.79791818824236,-14365.362952238132,AG2505C8300.SHF,-645.0,3750.0,AG2505P8300.SHF,412.5,1950.0,-232.5,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-04-02,2025-04-02T15:00:00.000000,988368.1224398462,-299.6046143818289,52.89538561817105,-405.0,52.5,-352.5,967384.5375373785,0.0,0.0,0.0,0.0,AG2505.SHF,52.89538561817105,-14312.467566619962,AG2505C8300.SHF,-405.0,3345.0,AG2505P8300.SHF,52.5,2002.5,-352.5,5347.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-04-03,2025-04-03T15:00:00.000000,987843.9905326051,-524.1319072410926,180.86809275890747,-1117.5,412.5,-705.0,966860.4056301374,0.0,0.0,0.0,0.0,AG2505.SHF,180.86809275890747,-14131.599473861053,AG2505C8300.SHF,-1117.5,2227.5,AG2505P8300.SHF,412.5,2415.0,-705.0,4642.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-04-07,2025-04-07T15:00:00.000000,995949.9511996337,8105.960667028505,1153.4606670285043,-1702.5,8655.0,6952.5,974966.366297166,0.0,0.0,0.0,0.0,AG2505.SHF,1153.4606670285043,-12978.13880683255,AG2505C8300.SHF,-1702.5,525.0,AG2505P8300.SHF,8655.0,11070.0,6952.5,11595.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-04-08,2025-04-08T15:00:00.000000,994008.6847952548,-1941.26640437886,-126.26640437885993,-90.0,-1725.0,-1815.0,973025.0998927872,0.0,0.0,0.0,0.0,AG2505.SHF,-126.26640437885993,-13104.40521121141,AG2505C8300.SHF,-90.0,435.0,AG2505P8300.SHF,-1725.0,9345.0,-1815.0,9780.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-04-09,2025-04-09T15:00:00.000000,993432.418390876,-576.26640437886,-126.26640437885993,90.0,-540.0,-450.0,972448.8334884084,0.0,0.0,0.0,0.0,AG2505.SHF,-126.26640437885993,-13230.671615590269,AG2505C8300.SHF,90.0,525.0,AG2505P8300.SHF,-540.0,8805.0,-450.0,9330.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-04-10,2025-04-10T15:00:00.000000,990213.8569943107,-3218.561396565321,-368.5613965653209,225.0,-3075.0,-2850.0,969230.2720918431,0.0,0.0,0.0,0.0,AG2505.SHF,-368.5613965653209,-13599.23301215559,AG2505C8300.SHF,225.0,750.0,AG2505P8300.SHF,-3075.0,5730.0,-2850.0,6480.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-04-11,2025-04-11T15:00:00.000000,990537.3885081201,323.53151380938243,8.531513809382428,142.5,172.5,315.0,969553.8036056524,0.0,0.0,0.0,0.0,AG2505.SHF,8.531513809382428,-13590.701498346209,AG2505C8300.SHF,142.5,892.5,AG2505P8300.SHF,172.5,5902.5,315.0,6795.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-04-14,2025-04-14T15:00:00.000000,989297.6321766949,-1239.7563314251784,-204.75633142517827,405.0,-1440.0,-1035.0,968314.0472742273,0.0,0.0,0.0,0.0,AG2505.SHF,-204.75633142517827,-13795.457829771387,AG2505C8300.SHF,405.0,1297.5,AG2505P8300.SHF,-1440.0,4462.5,-1035.0,5760.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-04-15,2025-04-15T15:00:00.000000,987852.3972861255,-1445.2348905694776,-117.7348905694775,-195.0,-1132.5,-1327.5,966868.8123836578,0.0,0.0,0.0,0.0,AG2505.SHF,-117.7348905694775,-13913.192720340863,AG2505C8300.SHF,-195.0,1102.5,AG2505P8300.SHF,-1132.5,3330.0,-1327.5,4432.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-04-16,2025-04-16T15:00:00.000000,987262.8371845084,-589.5601016169835,-124.56010161698345,337.5,-802.5,-465.0,966279.2522820408,0.0,0.0,0.0,0.0,AG2505.SHF,-124.56010161698345,-14037.752821957847,AG2505C8300.SHF,337.5,1440.0,AG2505P8300.SHF,-802.5,2527.5,-465.0,3967.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-04-17,2025-04-17T15:00:00.000000,987353.9846806016,91.14749609323047,121.14749609323047,-585.0,555.0,-30.0,966370.399778134,0.0,0.0,0.0,0.0,AG2505.SHF,121.14749609323047,-13916.605325864617,AG2505C8300.SHF,-585.0,855.0,AG2505P8300.SHF,555.0,3082.5,-30.0,3937.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-04-18,2025-04-18T15:00:00.000000,986829.3414054585,-524.6432751431116,15.35672485688837,-307.5,-232.5,-540.0,965845.7565029908,0.0,0.0,0.0,0.0,AG2505.SHF,15.35672485688837,-13901.248601007728,AG2505C8300.SHF,-307.5,547.5,AG2505P8300.SHF,-232.5,2850.0,-540.0,3397.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-04-21,2025-04-21T15:00:00.000000,982726.8266033314,0.0,0.0,0.0,0.0,0.0,982726.8266033314,14054.514857769416,945.0,1890.0,2835.0,AG2505.SHF,0.0,0.0,AG2505C8300.SHF,0.0,0.0,AG2505P8300.SHF,0.0,0.0,0.0,0.0,8.444757428884708,7.027257428884709,0.47250000000000003,0.9450000000000001,1.4175,1.405310954680987,close
2025-04-21,2025-04-21T15:00:00.000000,982718.530069002,0.0,0.0,0.0,0.0,0.0,966125.4614099986,-7923.068659003351,-4665.0,-4005.0,-8670.0,AG2506.SHF,0.0,7923.068659003351,AG2506C8200.SHF,0.0,4665.0,AG2506P8200.SHF,0.0,4005.0,0.0,8670.0,8.296534329501675,3.9615343295016756,2.3325,2.0025,4.335,0.792227643135264,open
2025-04-22,2025-04-22T15:00:00.000000,983038.4044257996,319.87435679770874,-70.12564320229123,-382.5,772.5,390.0,966445.3357667963,0.0,0.0,0.0,0.0,AG2506.SHF,-70.12564320229123,7852.150788157924,AG2506C8200.SHF,-382.5,4282.5,AG2506P8200.SHF,772.5,4777.5,390.0,9060.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-04-23,2025-04-23T15:00:00.000000,982634.9200570333,-403.4843687663386,24.015631233661377,0.0,-427.5,-427.5,966041.85139803,0.0,0.0,0.0,0.0,AG2506.SHF,24.015631233661377,7876.166419391586,AG2506C8200.SHF,0.0,4282.5,AG2506P8200.SHF,-427.5,4350.0,-427.5,8632.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-04-24,2025-04-24T15:00:00.000000,982645.6007062199,10.68064918660616,93.18064918660615,660.0,-742.5,-82.5,966052.5320472165,0.0,0.0,0.0,0.0,AG2506.SHF,93.18064918660615,7969.347068578192,AG2506C8200.SHF,660.0,4942.5,AG2506P8200.SHF,-742.5,3607.5,-82.5,8550.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-04-25,2025-04-25T15:00:00.000000,982195.2307022304,-450.3700039895433,-15.370003989543282,-292.5,-142.5,-435.0,965602.162043227,0.0,0.0,0.0,0.0,AG2506.SHF,-15.370003989543282,7953.977064588648,AG2506C8200.SHF,-292.5,4650.0,AG2506P8200.SHF,-142.5,3465.0,-435.0,8115.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-04-28,2025-04-28T15:00:00.000000,981322.6406743035,-872.590027926803,-107.59002792680297,-1275.0,510.0,-765.0,964729.5720153002,0.0,0.0,0.0,0.0,AG2506.SHF,-107.59002792680297,7846.387036661846,AG2506C8200.SHF,-1275.0,3375.0,AG2506P8200.SHF,510.0,3975.0,-765.0,7350.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-04-29,2025-04-29T15:00:00.000000,981502.7900610229,180.14938671928337,45.149386719283385,450.0,-315.0,135.0,964909.7214020195,0.0,0.0,0.0,0.0,AG2506.SHF,45.149386719283385,7891.53642338113,AG2506C8200.SHF,450.0,3825.0,AG2506P8200.SHF,-315.0,3660.0,135.0,7485.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-04-30,2025-04-30T15:00:00.000000,982333.5894277944,830.799366771567,-31.70063322843302,172.5,690.0,862.5,965740.5207687911,0.0,0.0,0.0,0.0,AG2506.SHF,-31.70063322843302,7859.835790152696,AG2506C8200.SHF,172.5,3997.5,AG2506P8200.SHF,690.0,4350.0,862.5,8347.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-05-06,2025-05-06T15:00:00.000000,979587.0025660098,-2746.586861784638,50.913138215362125,-990.0,-1807.5,-2797.5,962993.9339070064,0.0,0.0,0.0,0.0,AG2506.SHF,50.913138215362125,7910.748928368057,AG2506C8200.SHF,-990.0,3007.5,AG2506P8200.SHF,-1807.5,2542.5,-2797.5,5550.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-05-07,2025-05-07T15:00:00.000000,979363.3331952486,-223.66937076111026,16.33062923888974,22.5,-262.5,-240.0,962770.2645362453,0.0,0.0,0.0,0.0,AG2506.SHF,16.33062923888974,7927.079557606948,AG2506C8200.SHF,22.5,3030.0,AG2506P8200.SHF,-262.5,2280.0,-240.0,5310.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-05-08,2025-05-08T15:00:00.000000,979144.0544058519,-219.27878939673997,-151.7787893967399,-1222.5,1155.0,-67.5,962550.9857468485,0.0,0.0,0.0,0.0,AG2506.SHF,-151.7787893967399,7775.300768210208,AG2506C8200.SHF,-1222.5,1807.5,AG2506P8200.SHF,1155.0,3435.0,-67.5,5242.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-05-09,2025-05-09T15:00:00.000000,978637.6406743035,-506.4137315483623,71.08626845163768,285.0,-862.5,-577.5,962044.5720153002,0.0,0.0,0.0,0.0,AG2506.SHF,71.08626845163768,7846.387036661846,AG2506C8200.SHF,285.0,2092.5,AG2506P8200.SHF,-862.5,2572.5,-577.5,4665.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-05-12,2025-05-12T15:00:00.000000,978601.6206902617,-36.01998404182689,61.48001595817313,435.0,-532.5,-97.5,962008.5520312584,0.0,0.0,0.0,0.0,AG2506.SHF,61.48001595817313,7907.8670526200185,AG2506C8200.SHF,435.0,2527.5,AG2506P8200.SHF,-532.5,2040.0,-97.5,4567.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-05-13,2025-05-13T15:00:00.000000,978251.6325620202,-349.98812824150394,-12.488128241503917,-292.5,-45.0,-337.5,961658.5639030169,0.0,0.0,0.0,0.0,AG2506.SHF,-12.488128241503917,7895.378924378515,AG2506C8200.SHF,-292.5,2235.0,AG2506P8200.SHF,-45.0,1995.0,-337.5,4230.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
