trade_date,bar_ts,nav,pnl,pnl_future,pnl_call,pnl_put,pnl_option,cash,cash_future,cash_call,cash_put,cash_option,future_ts_code,future_pnl,future_notional,call_ts_code,call_pnl,call_notional,put_ts_code,put_pnl,put_notional,option_pnl,option_notional,fee,fee_future,fee_call,fee_put,fee_option,slippage,name
2025-05-07,2025-05-07T00:15:00.000000,974512.8874841274,-175.4521773448813,-10.452177344881317,-150.0,-15.0,-165.0,949134.7150604087,0.0,0.0,0.0,0.0,AG2506.SHF,-10.452177344881317,-17227.278699833383,AG2506C8100.SHF,-150.0,3930.0,AG2506P8100.SHF,-15.0,1845.0,-165.0,5775.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-05-07,2025-05-07T00:30:00.000000,974514.1161777205,1.2286935930712097,-6.27130640692879,0.0,7.5,7.5,949135.9437540018,0.0,0.0,0.0,0.0,AG2506.SHF,-6.27130640692879,-17233.550006240315,AG2506C8100.SHF,0.0,3930.0,AG2506P8100.SHF,7.5,1852.5,7.5,5782.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-05-07,2025-05-07T00:45:00.000000,974582.8448713135,68.72869359307121,-6.27130640692879,90.0,-15.0,75.0,949204.6724475948,0.0,0.0,0.0,0.0,AG2506.SHF,-6.27130640692879,-17239.821312647244,AG2506C8100.SHF,90.0,4020.0,AG2506P8100.SHF,-15.0,1837.5,75.0,5857.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-05-07,2025-05-07T01:00:00.000000,974664.8500811548,82.00520984126109,-22.994790158738898,157.5,-52.5,105.0,949286.6776574361,0.0,0.0,0.0,0.0,AG2506.SHF,-22.994790158738898,-17262.816102805984,AG2506C8100.SHF,157.5,4177.5,AG2506P8100.SHF,-52.5,1785.0,105.0,5962.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-05-07,2025-05-07T01:15:00.000000,974631.8979038099,-32.95217734488132,-10.452177344881317,22.5,-45.0,-22.5,949253.7254800912,0.0,0.0,0.0,0.0,AG2506.SHF,-10.452177344881317,-17273.268280150864,AG2506C8100.SHF,22.5,4200.0,AG2506P8100.SHF,-45.0,1740.0,-22.5,5940.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-05-07,2025-05-07T01:30:00.000000,974691.036161934,59.138258124094946,-8.361741875905054,45.0,22.5,67.5,949312.8637382153,0.0,0.0,0.0,0.0,AG2506.SHF,-8.361741875905054,-17281.63002202677,AG2506C8100.SHF,45.0,4245.0,AG2506P8100.SHF,22.5,1762.5,67.5,6007.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-05-07,2025-05-07T01:45:00.000000,974697.307468341,6.27130640692879,6.27130640692879,0.0,0.0,0.0,949319.1350446222,0.0,0.0,0.0,0.0,AG2506.SHF,6.27130640692879,-17275.35871561984,AG2506C8100.SHF,0.0,4245.0,AG2506P8100.SHF,0.0,1762.5,0.0,6007.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-05-07,2025-05-07T02:00:00.000000,974719.807468341,22.5,-0.0,0.0,22.5,22.5,949341.6350446222,0.0,0.0,0.0,0.0,AG2506.SHF,-0.0,-17275.35871561984,AG2506C8100.SHF,0.0,4245.0,AG2506P8100.SHF,22.5,1785.0,22.5,6030.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-05-07,2025-05-07T02:15:00.000000,974680.217032872,-39.59043546897627,-2.0904354689762634,0.0,-37.5,-37.5,949302.0446091533,0.0,0.0,0.0,0.0,AG2506.SHF,-2.0904354689762634,-17277.449151088815,AG2506C8100.SHF,0.0,4245.0,AG2506P8100.SHF,-37.5,1747.5,-37.5,5992.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-05-07,2025-05-07T02:30:00.000000,974599.3126781823,-80.90435468976264,-20.904354689762634,0.0,-60.0,-60.0,949221.1402544635,0.0,0.0,0.0,0.0,AG2506.SHF,-20.904354689762634,-17298.35350577858,AG2506C8100.SHF,0.0,4245.0,AG2506P8100.SHF,-60.0,1687.5,-60.0,5932.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-05-07,2025-05-07T09:15:00.000000,974322.3240319486,-276.988646233709,150.51135376629094,-720.0,292.5,-427.5,948944.1516082298,0.0,0.0,0.0,0.0,AG2506.SHF,150.51135376629094,-17147.842152012287,AG2506C8100.SHF,-720.0,3525.0,AG2506P8100.SHF,292.5,1980.0,-427.5,5505.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-05-07,2025-05-07T09:30:00.000000,974363.6379511694,41.31391922078637,18.813919220786367,-37.5,60.0,22.5,948985.4655274507,0.0,0.0,0.0,0.0,AG2506.SHF,18.813919220786367,-17129.028232791505,AG2506C8100.SHF,-37.5,3487.5,AG2506P8100.SHF,60.0,2040.0,22.5,5527.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-05-07,2025-05-07T09:45:00.000000,974206.8718546038,-156.76609656566768,-29.266096565667688,-7.5,-120.0,-127.5,948828.699430885,0.0,0.0,0.0,0.0,AG2506.SHF,-29.266096565667688,-17158.294329357166,AG2506C8100.SHF,-7.5,3480.0,AG2506P8100.SHF,-120.0,1920.0,-127.5,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-05-07,2025-05-07T10:00:00.000000,974235.6431610107,28.77130640692879,6.27130640692879,0.0,22.5,22.5,948857.470737292,0.0,0.0,0.0,0.0,AG2506.SHF,6.27130640692879,-17152.02302295024,AG2506C8100.SHF,0.0,3480.0,AG2506P8100.SHF,22.5,1942.5,22.5,5422.5,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-05-07,2025-05-07T10:15:00.000000,974253.5953383556,17.952177344881317,10.452177344881317,0.0,7.5,7.5,948875.4229146369,0.0,0.0,0.0,0.0,AG2506.SHF,10.452177344881317,-17141.570845605358,AG2506C8100.SHF,0.0,3480.0,AG2506P8100.SHF,7.5,1950.0,7.5,5430.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
2025-05-07,2025-05-07T10:45:00.000000,974299.6961935072,46.10085515149848,-43.89914484850153,172.5,-82.5,90.0,948921.5237697884,0.0,0.0,0.0,0.0,AG2506.SHF,-43.89914484850153,-17185.46999045386,AG2506C8100.SHF,172.5,3652.5,AG2506P8100.SHF,-82.5,1867.5,90.0,5520.0,0.0,0.0,0.0,0.0,0.0,0.0,mtm
