trade_date,bar_ts,future_ts_code,future_close,future_per_unit,call_ts_code,call_close,put_ts_code,put_close,option_per_unit,rate,ttm,iv_call_used,iv_put_used,delta_call,delta_put,combo_delta,target_future_position,gamma_call,gamma_put,vega_call,vega_put,theta_call,theta_put
2025-02-24,2025-02-24T15:00:00.000000,AG2504.SHF,8087.0,15.0,AG2504C8100.SHF,209.0,AG2504P8100.SHF,224.5,15.0,0.00018313350253807104,0.07945205479452055,0.2493908665329218,0.24270554244518278,0.49210311995130424,-0.5082698156455223,-0.01616669569421808,0.01616669569421808,0.005553738807455594,0.005553920259707014,9.072188161052019,9.072485541303617,-5.725413600683112,-5.566304314722146
2025-02-25,2025-02-25T15:00:00.000000,AG2504.SHF,8017.0,15.0,AG2504C8100.SHF,150.0,AG2504P8100.SHF,231.5,15.0,0.00018480862944162437,0.07671232876712329,0.23686811029911042,0.23975514180958263,0.4686893895656428,-0.5311521424530639,-0.062462752887421036,0.062462752887421036,1.744808948797197e-15,1.3958471590377576e-14,8.901940874160235,8.901820301941429,-5.529015753327826,-5.590358148765745
2025-02-26,2025-02-26T15:00:00.000000,AG2504.SHF,7904.0,15.0,AG2504C8100.SHF,95.5,AG2504P8100.SHF,290.5,15.0,0.0001903989847715736,0.07397260273972603,0.2115594543516636,0.2099983261525631,0.3798053398932997,-0.6202750250415057,-0.240469685148206,0.240469685148206,-4.2720816358353125e-15,1.9786483365974077e-14,8.253624507998472,8.253684993963525,-4.750371977247283,-4.709243353670786
2025-02-27,2025-02-27T15:00:00.000000,AG2504.SHF,7900.0,15.0,AG2504C8100.SHF,91.0,AG2504P8100.SHF,294.5,15.0,0.0001984746192893401,0.07123287671232877,0.20377645365893843,0.20270005330443383,0.37920934430865244,-0.620844949188973,-0.2416356048803206,0.2416356048803206,-5.206773953080143e-15,1.0866310858602038e-14,8.08615869518829,8.086200441448998,-4.657632822297614,-4.626680200097383
2025-02-28,2025-02-28T15:00:00.000000,AG2504.SHF,7853.0,15.0,AG2504C8100.SHF,69.5,AG2504P8100.SHF,316.0,15.0,0.00020016294416243656,0.0684931506849315,0.2033856971561909,0.20833338171243665,0.3789873967635942,-0.6207678631751984,-0.24178046641160417,0.24178046641160417,-2.7145216483361045e-15,1.2667767692235155e-14,7.9307547279584805,7.9305724461323965,-4.744470322331807,-4.853314753484881
2025-03-03,2025-03-03T15:00:00.000000,AG2504.SHF,7890.0,15.0,AG2504C8100.SHF,73.5,AG2504P8100.SHF,286.0,15.0,0.0001892228426395939,0.06027397260273973,0.1969009628891945,0.19635643914341924,0.22427739372246216,-0.7757424688088604,-0.5514650750863983,0.5514650750863983,-3.1283801388361006e-15,7.415419588352238e-15,5.757829966263683,5.757844039136509,-3.797016898344893,-3.7804439123892166
2025-03-04,2025-03-04T15:00:00.000000,AG2504.SHF,7938.0,15.0,AG2504C8100.SHF,83.0,AG2504P8100.SHF,249.0,15.0,0.00018529949238578678,0.057534246575342465,0.19948877766728398,0.20334860086441042,0.37794839691867615,-0.6218767115573139,-0.2439283146386378,0.2439283146386378,-4.924296894759191e-15,1.4325227330208556e-14,7.288180614911763,7.288077010333127,-5.105694688707388,-5.198427501275887
2025-03-05,2025-03-05T15:00:00.000000,AG2504.SHF,7987.0,15.0,AG2504C8100.SHF,103.0,AG2504P8100.SHF,214.5,15.0,0.00018540659898477155,0.0547945205479452,0.1961563682556152,0.2017736542224884,0.37757932756618295,-0.622172408740296,-0.24459308117411305,0.24459308117411305,-8.248611835119453e-15,9.363289110135596e-15,7.11978953313515,7.119652945505013,-5.1543700774112295,-5.295872321248709
2025-03-06,2025-03-06T15:00:00.000000,AG2504.SHF,8058.0,15.0,AG2504C8100.SHF,132.0,AG2504P8100.SHF,179.0,15.0,0.00018481065989847716,0.052054794520547946,0.20309207007288935,0.2011011764407158,0.4293617633333162,-0.575153463957954,-0.14579170062463775,0.14579170062463775,0.008850617460437629,0.009954511842078032,7.310715369036502,7.310761221900462,-5.622467764407091,-5.491737801823007
2025-03-07,2025-03-07T15:00:00.000000,AG2504.SHF,8048.0,15.0,AG2504C8100.SHF,122.5,AG2504P8100.SHF,179.5,15.0,0.00018698629441624365,0.049315068493150684,0.2061381915956735,0.21306711763143538,0.4020408350774499,-0.582659757592934,-0.18061892251548406,0.18061892251548406,0.006113219390947979,0.009858824912811268,6.766982830715804,6.76684413633538,-5.7324659274066505,-5.918959390495246
2025-03-10,2025-03-10T15:00:00.000000,AG2504.SHF,8056.0,15.0,AG2504C8100.SHF,116.5,AG2504P8100.SHF,163.0,15.0,0.00018994365482233503,0.0410958904109589,0.2049852560460567,0.2121037705242634,0.376735629635102,-0.6201628037250038,-0.24342717408990178,0.24342717408990178,-3.9818569264607055e-15,0.0007059554585329924,6.178056387737235,6.177944261169923,-6.27191504479768,-6.483436957759864
2025-03-11,2025-03-11T15:00:00.000000,AG2504.SHF,7994.0,15.0,AG2504C8100.SHF,77.5,AG2504P8100.SHF,187.0,15.0,0.00018999999999999998,0.038356164383561646,0.20963356077671047,0.21357018604874609,0.46377956466827414,-0.5360681067429197,-0.07228854207464558,0.07228854207464558,-1.1619740140730884e-14,1.490834584093774e-14,6.288617958978001,6.288560883547498,-7.008324414474146,-7.133718413070085
