trade_date,bar_ts,future_ts_code,future_close,future_per_unit,call_ts_code,call_close,call_settle,put_ts_code,put_close,put_settle,option_per_unit,rate,ttm,iv_call_used,iv_put_used,delta_call,delta_put,combo_delta,target_future_position,gamma_call,gamma_put,vega_call,vega_put,theta_call,theta_put,nav,margin_by_future,cash,pnl,pnl_future,pnl_call,pnl_put,pnl_option,cash_future,cash_call,cash_put,cash_option,nav_future,nav_call,nav_put,nav_option,capital_used,capital_future,capital_call,capital_put,capital_option,fee,fee_future,fee_call,fee_put,fee_option,slippage,theta_loss,name,pnl_cumsum,pnl_future_cumsum,pnl_call_cumsum,pnl_put_cumsum,pnl_option_cumsum,future_return_rate,call_return_rate,put_return_rate
2025-01-21,2025-01-21T15:00:00.000000,AG2503.SHF,7773.0,15.0,AG2503C7900.SHF,147.0,170.18547778698422,AG2503P7900.SHF,273.5,297.19193346478295,15.0,0.00017014993150684933,0.09315068493150686,0.23974490585736924,0.23988342017866665,0.4332691000476417,-0.5663095464944761,-0.13304044644683438,0.13304044644683438,0.009502118220164099,0.009395861156588331,9.505619567252385,9.50561150583857,-4.775176612187039,-4.778958595951337,999619.5578237642,2326.544950257496,990282.35170473,-332.1414097356468,51.079973364051796,-79.17724785677308,-304.0441352429255,-383.2213830996986,1682.2372873407276,0.0,0.0,0.0,45.60162558172749,-79.17724785677308,-304.0441352429255,-383.2213830996986,,2326.544950257496,2552.782166804763,4457.879001971744,7010.661168776507,5.478347782324304,5.478347782324304,0.0,0.0,0.0,1.0957791343779333,-142.84640668378913,mtm,-293.1014448437944,1041.0307982703232,-483.71336907290083,-850.4188740412167,-1334.1322431141175,0.0019334880123743233,-0.0300830048577915,-0.0638490220194453
2025-01-22,2025-01-22T15:00:00.000000,AG2503.SHF,7800.0,15.0,AG2503C7900.SHF,162.0,168.08294323476662,AG2503P7900.SHF,263.0,268.09017129338673,15.0,0.00017016178082191784,0.09041095890410959,0.22757810981944204,0.22771536016836763,0.4692561760180343,-0.530735645036545,-0.0614794690185107,0.0614794690185107,-8.408789772309467e-15,1.027740972171157e-14,9.381735166542038,9.381727930396897,-4.74040089028361,-4.737920715782366,999201.1888551731,1078.8567848067353,991579.7353524439,-414.1830700432394,53.881380810967926,-31.53801828326408,-436.52643257094326,-468.06445085420734,1297.3836477138898,0.0,0.0,0.0,49.695482263128945,-31.53801828326408,-436.52643257094326,-468.06445085420734,,1078.8567848067353,2521.2441485214995,4021.352569400801,6542.596717922301,4.185898547838979,4.185898547838979,0.0,0.0,0.0,0.8372634359111137,-143.31202812207565,mtm,-707.2845148870338,1094.912179081291,-515.251387356165,-1286.94530661216,-1802.1966939683248,0.0034735623311462757,-0.01235437112236616,-0.09792244975197066
2025-01-23,2025-01-23T15:00:00.000000,AG2503.SHF,7713.0,15.0,AG2503C7900.SHF,119.0,132.44616722870617,AG2503P7900.SHF,298.0,319.4413510298459,15.0,0.00017037397260273972,0.08767123287671233,0.23034216163679955,0.23047167803160845,0.38183289234434953,-0.6181598214393947,-0.2363269290950452,0.2363269290950452,-9.555062410323692e-15,1.0510568651356059e-14,8.739005031923659,8.738998459444403,-4.6102993658856235,-4.607546537150313,999346.5587041642,4101.686736908613,988466.5591933772,155.48534888682468,-80.23070706915647,-534.5516400909066,770.2676960468877,235.71605595598112,-3113.1761590666565,0.0,0.0,0.0,-90.34620696477847,-534.5516400909066,770.2676960468877,235.71605595598112,,4101.686736908613,1986.6925084305926,4791.620265447689,6778.312773878282,10.115499895622008,10.115499895622008,0.0,0.0,0.0,2.0228976893563515,-142.17482409098963,mtm,-551.7991660002091,1014.6814720121346,-1049.8030274470716,-516.6776105652723,-1566.4806380123437,-0.011153846153846153,-0.21201899086384668,0.19154443256430537
2025-01-24,2025-01-24T15:00:00.000000,AG2503.SHF,7769.0,15.0,AG2503C7900.SHF,127.5,150.04427187656344,AG2503P7900.SHF,265.5,281.0449282549945,15.0,0.0001704923287671233,0.08493150684931507,0.22964542744681235,0.22977870054543015,0.38158767682728706,-0.6184049454402607,-0.23681726861297364,0.23681726861297364,-3.767124202849841e-15,7.534248405699682e-15,8.632570098923011,8.632564037515841,-4.688783724600256,-4.686155931758265,999233.0699789842,4140.039022177899,988626.6929548328,-113.46015146507443,198.51462043983798,263.97156971785904,-575.9463416227715,-311.9747719049124,160.13376145560545,0.0,0.0,0.0,198.4860467248913,263.97156971785904,-575.9463416227715,-311.9747719049124,,4140.039022177899,2250.6640781484516,4215.673923824917,6466.338001973369,0.028573714946680807,0.028573714946680807,0.0,0.0,0.0,0.005714171572177777,-138.26768854553904,mtm,-665.2593174652835,1213.1960924519726,-785.8314577292126,-1092.6239521880439,-1878.455409917256,0.007260469337482173,0.13286986717757646,-0.1201986613538458
2025-01-27,2025-01-27T15:00:00.000000,AG2503.SHF,7677.0,15.0,AG2503C7900.SHF,102.0,101.08480744926156,AG2503P7900.SHF,326.5,324.0839903111335,15.0,0.00017526649746192892,0.07671232876712329,0.22396683325991035,0.22410965472459793,0.30337717626009325,-0.6958930443188887,-0.3925158680587954,0.3925158680587954,0.0011410068949003756,0.0013293466169511773,7.3797370088355105,7.379731730174694,-4.333440013396995,-4.330705403435218,998808.4904801477,6780.702720418381,985650.2557933232,-415.6138662533467,-326.80783068590364,-734.3919664095282,645.5859308420852,-88.80603556744302,-2976.437161509589,0.0,0.0,0.0,-335.7734632691064,-734.3919664095282,645.5859308420852,-88.80603556744302,,6780.702720418381,1516.2721117389235,4861.259854667002,6377.531966405926,8.965632583202762,8.965632583202762,0.0,0.0,0.0,1.7929472219191354,-421.8722845361334,mtm,-1080.8731837186301,886.388261766069,-1520.223424138741,-447.03802134595867,-1967.261445484699,-0.01184193589908611,-0.3263001233901101,0.15313943689846382
2025-02-05,2025-02-05T15:00:00.000000,AG2503.SHF,8091.0,15.0,AG2503C7900.SHF,285.0,287.21290044142546,AG2503P7900.SHF,86.5,96.22374790225167,15.0,0.00018915939086294417,0.052054794520547946,0.2414536686241626,0.24158217680640515,0.6517135895720786,-0.3488028765345515,0.3029107130375271,-0.3029107130375271,0.0024850038819670996,0.0023559907039824557,6.897277024620804,6.897274680938156,-6.341933325911782,-6.347559831357103,1000577.835776057,5513.862361789604,989312.4236891121,1811.5412993943496,2437.5235406451197,2791.921394882458,-3417.903636133228,-625.9822412507697,3662.1678957888707,0.0,0.0,0.0,2395.327537160093,2791.921394882458,-3417.903636133228,-625.9822412507697,,5513.862361789604,4308.193506621382,1443.356218533775,5751.549725155157,42.19600348502686,42.19600348502686,0.0,0.0,0.0,8.44004470147019,-1169.6596312723486,mtm,730.6681156757195,3323.9118024111885,1271.6979707437172,-3864.9416574791867,-2593.2436867354686,0.053927315357561546,1.8413063019938867,-0.7030900915226542
2025-02-06,2025-02-06T15:00:00.000000,AG2503.SHF,8028.0,15.0,AG2503C7900.SHF,230.0,259.3819177187416,AG2503P7900.SHF,103.0,131.38588168084962,15.0,0.00018184263959390864,0.049315068493150684,0.266908949073404,0.26702081989496945,0.6424336175030743,-0.35756175598812867,0.2848718615149456,-0.2848718615149456,-7.49694610711186e-15,1.7639873193204377e-15,6.686958704276199,6.6869564941919135,-7.335064100928747,-7.332433880206722,1000972.967437854,5146.154998587916,989965.2954482721,396.2178896591742,286.2506238204631,-417.46474084025806,527.4320066789692,109.96726583871111,652.8717591600507,0.0,0.0,0.0,285.16439595836346,-417.46474084025806,527.4320066789692,109.96726583871111,,5146.154998587916,3890.728765781124,1970.7882252127442,5861.516990993869,1.0862278620996497,1.0862278620996497,0.0,0.0,0.0,0.21722385003478548,-190.34239735903327,mtm,1126.8860053348938,3610.162426231652,854.2332299034591,-3337.5096508002175,-2483.2764208967574,-0.00778642936596218,-0.09690018338281345,0.3654205385381288
2025-02-07,2025-02-07T15:00:00.000000,AG2503.SHF,8043.0,15.0,AG2503C7900.SHF,238.0,256.78218311008527,AG2503P7900.SHF,92.5,113.78480941502234,15.0,0.0001776918781725888,0.04657534246575343,0.2558409990929067,0.25594554554671056,0.6416731053468371,-0.3583226911240493,0.2833504142227878,-0.2833504142227878,-1.581672480785579e-14,3.295151001636623e-15,6.504947409163896,6.504945623587556,-7.251074285021019,-7.248463276667081,1000605.7673792139,5128.2343807470925,989919.0281105901,-367.1082719581168,-64.09616884086276,-38.9960191298448,-264.0160839874093,-303.01210311725407,-46.26733768207039,0.0,0.0,0.0,-64.18795552289437,-38.9960191298448,-264.0160839874093,-303.01210311725407,,5128.2343807470925,3851.732746651279,1706.772141225335,5558.504887876614,0.09178668203161744,0.09178668203161744,0.0,0.0,0.0,0.018355500856232946,-220.01246971703205,mtm,759.777733376777,3546.066257390789,815.2372107736144,-3601.525734787627,-2786.2885240140113,0.0018684603886397607,-0.010022805874522518,-0.13396471554365463
2025-02-10,2025-02-10T15:00:00.000000,AG2503.SHF,8048.0,15.0,AG2503C7900.SHF,236.5,235.0493424787308,AG2503P7900.SHF,87.5,87.50295237825209,15.0,0.00018020000000000002,0.038356164383561646,0.23969911929219953,0.2405596861708909,0.6401218912336933,-0.35984668825925425,0.2802752029744391,-0.2802752029744391,-1.3603039324050001e-14,1.2067212303592743e-14,5.905563013525795,5.905553388209625,-7.526202309603093,-7.547545727463998,999864.1099948124,5075.7308977986895,989950.0946741588,-741.4717460885797,-21.251281066709083,-325.99260947031695,-394.2278555515537,-720.2204650218707,31.066563568768455,0.0,0.0,0.0,-21.436919379634507,-325.99260947031695,-394.2278555515537,-720.2204650218707,,5075.7308977986895,3525.740137180962,1312.5442856737814,4838.284422854744,0.18563831292542238,0.18563831292542238,0.0,0.0,0.0,0.037123950190060234,-652.4791902759646,mtm,18.30598728819723,3524.81497632408,489.24460130329743,-3995.7535903391804,-3506.508989035882,0.0006216585851050603,-0.08463531374385645,-0.23097860928789682
2025-02-11,2025-02-11T15:00:00.000000,AG2503.SHF,7962.0,15.0,AG2503C7900.SHF,181.0,194.301073170986,AG2503P7900.SHF,98.0,132.30058704257075,15.0,0.0001951142857142857,0.03561643835616438,0.2696846546418964,0.26977609803900116,0.5546231382058165,-0.4453734594485248,0.10924967875729175,-0.10924967875729175,-8.966766162887155e-16,8.966766162887155e-15,5.950453293213599,5.950452048555535,-9.207232128985481,-9.2042343260388,1000276.1916765405,1957.3490854345125,993419.8176879026,422.2954921856342,361.5550118370264,-611.2240396161721,671.9645199647799,60.740480348607775,3469.723013743658,0.0,0.0,0.0,351.3412013794816,-611.2240396161721,671.9645199647799,60.740480348607775,,1957.3490854345125,2914.51609756479,1984.5088056385614,4899.024903203352,10.213810457544817,10.213810457544817,0.0,0.0,0.0,2.0425578357248044,-226.10622055600635,mtm,440.60147947383143,3886.3699881611064,-121.97943831287472,-3323.7890703744006,-3445.7685086872743,-0.010685884691848906,-0.17336049051671798,0.5119556934567231
2025-02-12,2025-02-12T15:00:00.000000,AG2503.SHF,7953.0,15.0,AG2503C7900.SHF,160.0,184.22392607841738,AG2503P7900.SHF,109.5,131.23021965866283,15.0,0.0001862142857142857,0.03287671232876712,0.2718025385774673,0.271898196451366,0.5542985796633558,-0.4456979993128529,0.1086005803505029,-0.1086005803505029,-3.145475234917079e-15,1.1233840124703852e-14,5.7139190113619875,5.7139178392855285,-9.677460282320368,-9.675025405511278,1000123.6889450566,1943.5202675304802,993448.3564914699,-152.46401051491378,14.748706632234386,-151.15720638852935,-16.055510758618823,-167.21271714714817,28.538803567338075,0.0,0.0,0.0,14.709985663305726,-151.15720638852935,-16.055510758618823,-167.21271714714817,,1943.5202675304802,2763.358891176261,1968.4532948799424,4731.812186056203,0.03872096892865919,0.03872096892865919,0.0,0.0,0.0,0.007743419443785222,-276.1719968253642,mtm,288.1374689589177,3901.1186947933406,-273.13664470140407,-3339.8445811330193,-3612.9812258344227,-0.0011303692539562924,-0.05186356888364008,-0.008090420517661847
2025-02-13,2025-02-13T15:00:00.000000,AG2503.SHF,8019.0,15.0,AG2503C7900.SHF,195.0,210.10711287483835,AG2503P7900.SHF,80.0,91.10876190722675,15.0,0.00017927142857142856,0.030136986301369864,0.25822415042668573,0.25830898484215137,0.6397146908701444,-0.36028256003217973,0.2794321308379647,-0.2794321308379647,-5.74583460358579e-15,2.2099363859945343e-15,5.225503664654979,5.225502929779816,-9.200834419272496,-9.198234569572136,999792.3270970829,5041.2199062688205,990232.8690690831,-321.0886388722246,-107.51457454699788,388.24780194631455,-601.8218662715412,-213.5740643252267,-3215.4874223868783,0.0,0.0,0.0,-117.78778364853753,388.24780194631455,-601.8218662715412,-213.5740643252267,,5041.2199062688205,3151.606693122575,1366.6314286084012,4518.238121730976,10.273209101539653,10.273209101539653,0.0,0.0,0.0,2.0548473050370957,-290.2872853174747,mtm,-32.9511699133069,3793.604120246343,115.11115724491049,-3941.6664474045606,-3826.5552901596493,0.008298755186721992,0.1404985082415595,-0.3057333734241568
2025-02-14,2025-02-14T15:00:00.000000,AG2503.SHF,8246.0,15.0,AG2503C7900.SHF,382.0,376.301208172946,AG2503P7900.SHF,38.0,30.285594864526583,15.0,0.0001926142857142857,0.0273972602739726,0.2629334816709159,0.2630145130492747,0.8480613762188332,-0.1519370522146134,0.6961243240042198,-0.6961243240042198,-5.8518282322837655e-15,5.747331299564413e-16,3.217975851087009,3.217975622359981,-6.372378073873563,-6.368301187963347,1000395.6568637572,12914.25109114775,981382.6037270476,629.0975183278426,-951.4664055032698,2492.911429471615,-912.3475056405025,1580.5639238311126,-8850.265342035696,0.0,0.0,0.0,-977.2341571567682,2492.911429471615,-912.3475056405025,1580.5639238311126,,12914.25109114775,5644.518122594191,454.2839229678988,6098.802045562089,25.76775165349841,25.76775165349841,0.0,0.0,0.0,5.1540657372729,-275.9860348326695,mtm,596.1463484145357,2842.137714743073,2608.0225867165254,-4854.013953045063,-2245.991366328537,0.02830776904850979,0.7909969968370855,-0.6675885586573388
2025-02-17,2025-02-17T15:00:00.000000,AG2503.SHF,8006.0,15.0,AG2503C7900.SHF,163.5,184.44671559882093,AG2503P7900.SHF,62.5,78.45356523325091,15.0,0.0001999,0.019178082191780823,0.2820797867327928,0.2821689394116402,0.6386239713885246,-0.361373720753424,0.27725025063510056,-0.27725025063510056,-1.2859290915927242e-14,9.311900318430073e-15,4.165415773410064,4.165415351978259,-12.864087364618172,-12.861883750328388,1000721.2527882266,4994.746814554365,991783.0017611913,350.7497333341796,2506.047566415191,-2877.817388611876,722.5195555308649,-2155.297833081011,10400.398034143753,0.0,0.0,0.0,2480.8937575503687,-2877.817388611876,722.5195555308649,-2155.297833081011,,4994.746814554365,2766.700733982314,1176.8034784987638,3943.504212481078,25.153808864822306,25.153808864822306,0.0,0.0,0.0,5.030258747087092,-573.330566782661,mtm,946.8960817487153,5348.185281158264,-269.7948018953507,-4131.494397514199,-4401.289199409548,-0.02910502061605627,-0.5098428822634813,1.5904581232163053
2025-02-18,2025-02-18T15:00:00.000000,AG2503.SHF,8064.0,15.0,AG2503C7900.SHF,193.5,236.4385778099235,AG2503P7900.SHF,36.5,72.43766688917644,15.0,0.00021630000000000003,0.01643835616438356,0.3417351460456847,0.34181276358664037,0.7173504475319253,-0.2828251746170912,0.4345252729148341,-0.4345252729148341,0.00047458781357307106,0.0005185604696899693,3.5015796672710406,3.5015793604428387,-15.444359778552183,-15.441084297973347,1001160.1734860314,7883.238149111574,988643.7916664334,448.43173995288385,-241.20771805253747,779.8779331665384,-90.23847516111708,689.6394580054213,-3139.2100947578897,0.0,0.0,0.0,-250.718760200681,779.8779331665384,-90.23847516111708,689.6394580054213,,7883.238149111574,3546.578667148852,1086.5650033376467,4633.143670486499,9.511042148143536,9.511042148143536,0.0,0.0,0.0,1.902398669494442,-385.8895667241984,mtm,1395.327821701599,5106.977563105726,510.08313127118765,-4221.732872675316,-3711.649741404127,0.007244566575068698,0.2818801193738085,-0.07668100648056665
2025-02-19,2025-02-19T15:00:00.000000,AG2503.SHF,8117.0,15.0,AG2503C7900.SHF,233.0,244.51757429676636,AG2503P7900.SHF,22.5,27.51993798536147,15.0,0.00017700117808219177,0.0136986301369863,0.27025092167779796,0.2703288950584829,0.7876300245879743,-0.21236865475858352,0.5752613698293907,-0.5752613698293907,-9.921719372158876e-15,1.7255164125493696e-15,2.7597351287461156,2.7597350202281623,-10.169109750525337,-10.170240469317825,1000233.6491688843,0.0,1000233.6491688845,-898.0285782218747,-345.44759196729314,121.18494730264302,-673.7659335572246,-552.5809862545816,7511.335099561178,3665.9297326442697,412.5926702455318,4078.5224028898015,-371.90304955039613,119.35106549541727,-673.9723330921148,-554.6212675966975,,,,,,28.49573892521896,26.455457583103,1.8338818072257477,0.206399534890211,2.040281342115959,5.290562460375872,-463.28166114788297,close,497.2992434797244,4761.529971138433,631.2680785738307,-4895.49880623254,-4264.230727658709,0.006572420634920635,0.03416953596014985,-0.6200880126707468
