bar_ts,trade_date,nav,capital_used,capital_usage,return_rate,future_close,iv_avg,pnl_future,pnl_option,pnl_total,name
2025-01-08T15:00:00.000000,2025-01-08,999991.3711444631,1893.898666472061,0.001893915008791071,-1.1102230246251565e-16,7740.0,0.5268242426402866,0.0,0.0,0.0,open
2025-01-09T15:00:00.000000,2025-01-09,999690.3916894938,1875.8517740887557,0.001876432733257078,-0.00030098205209994067,7757.0,0.5123298563063143,-27.734278449399667,-273.16988896066925,-300.9041674100689,mtm
2025-01-10T15:00:00.000000,2025-01-10,999618.894270958,4907.456282256424,0.004909327254999046,-0.00037248008758195006,7804.0,0.5190589412674307,-103.49915126139355,-258.83371452918755,-362.3328657905811,mtm
2025-01-13T15:00:00.000000,2025-01-13,999083.1816387895,3640.315019763723,0.0036436555901106634,-0.0009081973423773482,7769.0,0.5268242426402866,43.2445252239509,-937.1363261854526,-893.8918009615018,mtm
2025-01-14T15:00:00.000000,2025-01-14,999808.9481326519,4223.144368535551,0.004223951362330912,-0.0001824245859266549,7595.0,0.5807154727913437,586.7305837394687,-728.9161297478479,-142.18554600837922,mtm
2025-01-15T15:00:00.000000,2025-01-15,999463.3366684018,1291.2168959106805,0.0012919102167517282,-0.0005280390324338136,7674.0,0.5510489255189895,879.5504613868222,-1357.4307999200919,-477.88033853326965,mtm
2025-01-16T15:00:00.000000,2025-01-16,999869.407999781,0.0,0.0,-0.00012196419709364914,7850.0,0.542835002914071,1076.9936907938388,-1142.6553976024911,-65.6617068086523,close
2025-01-16T15:00:00.000000,2025-01-16,999862.3623361496,1033.3783872942463,0.0010335206386604928,-0.000129009921521539,7858.0,0.46525059397332363,1076.9936907938388,-1142.6553976024911,-65.6617068086523,open
2025-01-17T15:00:00.000000,2025-01-17,1000018.1203177854,1016.7741117049521,0.0010167556877687797,0.00002674940413904814,7821.0,0.48163692640140643,1044.5586545571664,-954.4239368910294,90.13471766613688,mtm
2025-01-20T15:00:00.000000,2025-01-20,999957.1775812821,3963.180612016496,0.00396335033226395,-0.00003419385823488774,7758.0,0.49700406527146695,989.9508249062714,-950.9108600144189,39.03996489185235,mtm
2025-01-21T15:00:00.000000,2025-01-21,999619.5578237642,2326.544950257496,0.00232743040294503,-0.0003718165290500508,7773.0,0.4796283260360359,1041.0307982703232,-1334.1322431141175,-293.1014448437944,mtm
2025-01-22T15:00:00.000000,2025-01-22,999201.1888551731,1078.8567848067353,0.0010797192765981663,-0.0007901891077177758,7800.0,0.4552934699878097,1094.912179081291,-1802.1966939683248,-707.2845148870338,mtm
2025-01-23T15:00:00.000000,2025-01-23,999346.5587041642,4101.686736908613,0.004104368700911124,-0.0006448180043403529,7713.0,0.460813839668408,1014.6814720121346,-1566.4806380123437,-551.7991660002091,mtm
2025-01-24T15:00:00.000000,2025-01-24,999233.0699789842,4140.039022177899,0.0041432165793561775,-0.0007583077088065826,7769.0,0.4594241279922425,1213.1960924519726,-1878.455409917256,-665.2593174652835,mtm
2025-01-27T15:00:00.000000,2025-01-27,998808.4904801477,6780.702720418381,0.006788791630274147,-0.0011828908713099606,7677.0,0.4480764879845083,886.388261766069,-1967.261445484699,-1080.8731837186301,mtm
2025-02-05T15:00:00.000000,2025-02-05,1000577.835776057,5513.862361789604,0.005510678094836074,0.0005864696921560331,8091.0,0.48303584543056777,3323.9118024111885,-2593.2436867354686,730.6681156757195,mtm
2025-02-06T15:00:00.000000,2025-02-06,1000972.967437854,5146.154998587916,0.005141152824296845,0.000981604763516497,8028.0,0.5339297689683735,3610.162426231652,-2483.2764208967574,1126.8860053348938,mtm
2025-02-07T15:00:00.000000,2025-02-07,1000605.7673792139,5128.2343807470925,0.005125129744333736,0.0006144015363329647,8043.0,0.5117865446396173,3546.066257390789,-2786.2885240140113,759.777733376777,mtm
2025-02-10T15:00:00.000000,2025-02-10,999864.1099948124,5075.7308977986895,0.005076420732638382,-0.00012726224777825923,8048.0,0.4802588054630904,3524.81497632408,-3506.508989035882,18.30598728819723,mtm
2025-02-11T15:00:00.000000,2025-02-11,1000276.1916765405,1957.3490854345125,0.0019568086311779983,0.00028482298977383635,7962.0,0.5394607526808975,3886.3699881611064,-3445.7685086872743,440.60147947383143,mtm
2025-02-12T15:00:00.000000,2025-02-12,1000123.6889450566,1943.5202675304802,0.0019432799052890451,0.00013231894235454789,7953.0,0.5437007350288332,3901.1186947933406,-3612.9812258344227,288.1374689589177,mtm
2025-02-13T15:00:00.000000,2025-02-13,999792.3270970829,5041.2199062688205,0.005042267048504067,-0.0001990457649174715,8019.0,0.5165331352688372,3793.604120246343,-3826.5552901596493,-32.9511699133069,mtm
2025-02-14T15:00:00.000000,2025-02-14,1000395.6568637572,12914.25109114775,0.012909143499916781,0.00040428920784729705,8246.0,0.5259479947201906,2842.137714743073,-2245.991366328537,596.1463484145357,mtm
2025-02-17T15:00:00.000000,2025-02-17,1000721.2527882266,4994.746814554365,0.004991146935910391,0.0007298879418611293,8006.0,0.564248726144433,5348.185281158264,-4401.289199409548,946.8960817487153,mtm
2025-02-18T15:00:00.000000,2025-02-18,1001160.1734860314,7883.238149111574,0.00787410282378913,0.001168812427081889,8064.0,0.6835479096323251,5106.977563105726,-3711.649741404127,1395.327821701599,mtm
2025-02-19T15:00:00.000000,2025-02-19,1000233.6491688843,0.0,0.0,0.0002422801150212539,8117.0,0.5405798167362809,4761.529971138433,-4264.230727658709,497.2992434797244,close
2025-02-19T15:00:00.000000,2025-02-19,1000222.178332649,2231.3233926286985,0.0022308277510385455,0.00023080917980489168,8132.0,0.5431380671635269,4761.529971138433,-4264.230727658709,497.2992434797244,open
2025-02-20T15:00:00.000000,2025-02-20,1000128.3603533785,2228.8244540212795,0.002228538398044989,0.00013699039098558075,8147.0,0.5448634654376655,4734.08842481178,-4330.583620964344,403.50480384743594,mtm
2025-02-21T15:00:00.000000,2025-02-21,1000122.1053556369,996.2543584911128,0.0009961327253504224,0.00013073533927010494,8102.0,0.5531583582609891,4816.153047146206,-4414.835710469587,401.3173366766192,mtm
2025-02-24T15:00:00.000000,2025-02-24,999968.3045856218,1034.317978644627,0.001034350762820667,-0.000023066757880996214,8087.0,0.568811175273731,4828.44821800546,-4574.169225087,254.2789929184612,mtm
2025-02-25T15:00:00.000000,2025-02-25,999645.6161601405,1049.500704054374,0.0010498727619951337,-0.00034575796781821655,8017.0,0.5546306618209929,4768.768057250979,-4837.097037664806,-68.3289804138256,mtm
2025-02-26T15:00:00.000000,2025-02-26,999044.944617916,4200.691494768506,0.004204707223031951,-0.0009464346931953305,7904.0,0.5046471412573009,4670.159499281659,-5328.606743408211,-658.4472441265502,mtm
2025-02-27T15:00:00.000000,2025-02-27,998414.019612003,4245.4766820763125,0.0042522206205859985,-0.0015773651433160785,7900.0,0.4621711847558617,4655.988542913165,-5945.204422808301,-1289.215879895136,mtm
2025-02-28T15:00:00.000000,2025-02-28,998311.7981859406,7117.732907924612,0.00712976939755539,-0.0016795874514400344,7853.0,0.4565903871878981,4487.619384843666,-5869.3983103842,-1381.7789255405328,mtm
2025-03-03T15:00:00.000000,2025-03-03,997957.6277854025,7178.207218100702,0.007192897792694943,-0.00203376090808971,7890.0,0.4515656577702612,4711.168588642426,-6447.028119466509,-1735.859530824082,mtm
2025-03-04T15:00:00.000000,2025-03-04,998068.4555488554,4305.77862103891,0.004314111519205451,-0.0019229321883118544,7938.0,0.46509285503998393,5002.27082313282,-6617.587076944706,-1615.3162538118834,mtm
2025-03-05T15:00:00.000000,2025-03-05,997831.7963502088,4351.011220820672,0.004360465598245577,-0.0021595934290740137,7987.0,0.45442421654239296,5179.481080003729,-7031.397241924716,-1851.9161619209835,mtm
2025-03-06T15:00:00.000000,2025-03-06,997783.9301254645,1238.812219451692,0.0012415636111677204,-0.0022074600668526845,8058.0,0.4500279000867158,5437.3091402579,-7326.59152949734,-1889.2823892394379,mtm
2025-03-07T15:00:00.000000,2025-03-07,997951.9004634627,1224.8769630049546,0.0012273907814956862,-0.002039488279450219,8048.0,0.4780722500197589,5427.058986265487,-7148.329711216384,-1721.2707249508949,mtm
2025-03-10T15:00:00.000000,2025-03-10,997580.071894397,1254.4466599029354,0.0012574896945573007,-0.0024113200569985116,8056.0,0.4856350711733102,5435.176941619703,-7528.182546029862,-2093.0056044101575,mtm
2025-03-11T15:00:00.000000,2025-03-11,997656.3455993647,4379.511731912728,0.004389799905779816,-0.00233504569387033,7994.0,0.5073060554079711,5370.820837579344,-7377.103672178633,-2006.2828345992868,mtm
2025-03-12T15:00:00.000000,2025-03-12,997362.4838441418,1286.5722072595995,0.0012899745359387837,-0.002628909984805805,8071.0,0.4779234348796308,5652.022309090336,-7941.719433203932,-2289.697124113593,mtm
2025-03-13T15:00:00.000000,2025-03-13,997366.34073999,1951.265032573959,0.0019564175698231698,-0.0026250530556767293,8131.0,0.48969030968844884,5715.791402255859,-7990.8069583637,-2275.015556107838,mtm
2025-03-14T15:00:00.000000,2025-03-14,997871.3236830321,10873.661366537595,0.010896857248491841,-0.002120065755172207,8358.0,0.48285312358289945,5352.587646637163,-7093.060522307391,-1740.4728756702254,mtm
2025-03-17T15:00:00.000000,2025-03-17,997883.1288236169,9822.629810740913,0.009843467162653207,-0.002108260512721616,8334.0,0.5690429511107502,5560.766614647151,-7286.027761273602,-1725.2611466264484,mtm
2025-03-18T15:00:00.000000,2025-03-18,998005.0276052932,10872.301715630414,0.010894035014751812,-0.001986360679189225,8350.0,0.6306545986421407,5435.059581341318,-7034.979339408066,-1599.9197580667455,mtm
2025-03-19T15:00:00.000000,2025-03-19,997551.2983746752,10848.249619747372,0.010874878953516057,-0.0024400938250049853,8356.0,0.5838196369633077,5382.971490062105,-7436.507009517819,-2053.535519455712,mtm
2025-03-20T15:00:00.000000,2025-03-20,997331.4519645494,0.0,0.0,-0.0026599421321701344,8331.0,0.5967948285862804,5599.326303035957,-7834.407585611852,-2235.0812825758926,close
2025-03-20T15:00:00.000000,2025-03-20,997320.1592004277,2242.1274210614415,0.002248152110811639,-0.0026712349937363378,8347.0,0.49279603807255623,5599.326303035957,-7834.407585611852,-2235.0812825758926,open
2025-03-21T15:00:00.000000,2025-03-21,997545.1547101014,1078.7878026890976,0.0010814425769053093,-0.0024462375425921,8198.0,0.4975920607708394,5866.176985339245,-7865.324984611489,-1999.1479992722416,mtm
2025-03-24T15:00:00.000000,2025-03-24,996719.2137514501,1146.1969208801454,0.0011499697257426106,-0.003272185628230173,8240.0,0.46364235407672816,5903.018944562809,-8727.901628247506,-2824.8826836846956,mtm
2025-03-25T15:00:00.000000,2025-03-25,996612.7699736177,1154.2534992476722,0.0011581765094964892,-0.0033786303245583182,8240.0,0.463777638040483,5903.018944562809,-8834.31855081862,-2931.2996062558086,mtm
2025-03-26T15:00:00.000000,2025-03-26,996148.6687411041,2126.227724904985,0.0021344481919471246,-0.0038427355617690617,8352.0,0.42941469578072433,6007.601036447261,-9392.0154214114,-3384.414384964138,mtm
2025-03-27T15:00:00.000000,2025-03-27,996237.5700270938,2134.2408182129507,0.0021423010759922534,-0.0037538335086564345,8358.0,0.4434808382671326,5997.41693506344,-9292.908415268319,-3295.491480204877,mtm
2025-03-28T15:00:00.000000,2025-03-28,996090.0144797754,5436.6334847931985,0.0054579740844330924,-0.0039013903292212104,8498.0,0.4244710329547524,5759.063583456593,-9191.221800182673,-3432.1582167260785,mtm
2025-03-31T15:00:00.000000,2025-03-31,996010.3269875896,5431.495103838281,0.005453251795356091,-0.003981078509024849,8498.0,0.44370045810006553,5759.063583456593,-9270.88853964724,-3511.8249561906446,mtm
2025-04-01T15:00:00.000000,2025-04-01,996165.5461299636,5391.116603541925,0.005411868162361218,-0.0038258580272757525,8419.0,0.4662910267151892,6095.648826009629,-9452.21733840052,-3356.568512390889,mtm
